id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_16,node_19,72,78,195,"['e_154', 'e_21', 'e_86']","['node_16', 'node_4', 'node_7', 'node_19']"
k_1,node_5,node_16,9,78,170,"['e_118', 'e_203']","['node_5', 'node_17', 'node_16']"
k_2,node_0,node_4,27,81,157,"['e_97', 'e_117']","['node_0', 'node_3', 'node_4']"
k_3,node_13,node_0,83,60,146,"['e_16', 'e_86', 'e_200']","['node_13', 'node_7', 'node_19', 'node_0']"
k_4,node_6,node_11,89,76,146,['e_218'],"['node_6', 'node_11']"
k_5,node_9,node_12,6,98,159,"['e_111', 'e_95']","['node_9', 'node_18', 'node_12']"
k_6,node_15,node_7,7,49,99,"['e_212', 'e_227']","['node_15', 'node_3', 'node_7']"
k_7,node_7,node_15,64,73,139,['e_33'],"['node_7', 'node_15']"
k_8,node_10,node_3,91,103,195,"['e_74', 'e_95', 'e_191', 'e_212']","['node_10', 'node_18', 'node_12', 'node_15', 'node_3']"
k_9,node_14,node_16,49,131,199,"['e_192', 'e_203']","['node_14', 'node_17', 'node_16']"
k_10,node_0,node_2,50,95,223,['e_46'],"['node_0', 'node_2']"
k_11,node_6,node_13,97,79,177,"['e_116', 'e_95', 'e_224', 'e_94']","['node_6', 'node_18', 'node_12', 'node_19', 'node_13']"
k_12,node_6,node_14,13,73,191,"['e_218', 'e_222', 'e_66']","['node_6', 'node_11', 'node_3', 'node_14']"
k_13,node_9,node_19,17,96,187,"['e_111', 'e_95', 'e_224']","['node_9', 'node_18', 'node_12', 'node_19']"
k_14,node_17,node_12,97,76,146,"['e_34', 'e_116', 'e_95']","['node_17', 'node_6', 'node_18', 'node_12']"
k_15,node_15,node_13,17,48,131,"['e_212', 'e_117', 'e_142']","['node_15', 'node_3', 'node_4', 'node_13']"
k_16,node_7,node_8,19,80,168,['e_65'],"['node_7', 'node_8']"
k_17,node_11,node_13,47,62,151,['e_124'],"['node_11', 'node_13']"
k_18,node_17,node_7,7,36,116,"['e_34', 'e_116', 'e_25']","['node_17', 'node_6', 'node_18', 'node_7']"
