id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_9,38,38,71,"['e_274', 'e_4']","['node_3', 'node_0', 'node_9']"
k_1,node_10,node_12,74,40,123,"['e_61', 'e_46']","['node_10', 'node_18', 'node_12']"
k_2,node_8,node_0,48,40,102,"['e_209', 'e_39', 'e_255']","['node_8', 'node_17', 'node_1', 'node_0']"
k_3,node_17,node_16,68,37,106,"['e_147', 'e_288']","['node_17', 'node_4', 'node_16']"
k_4,node_2,node_0,16,37,103,['e_26'],"['node_2', 'node_0']"
k_5,node_12,node_1,60,39,87,"['e_222', 'e_28', 'e_39']","['node_12', 'node_18', 'node_17', 'node_1']"
k_6,node_9,node_14,6,37,65,"['e_267', 'e_66']","['node_9', 'node_7', 'node_14']"
k_7,node_7,node_17,19,37,91,"['e_66', 'e_84']","['node_7', 'node_14', 'node_17']"
k_8,node_5,node_2,72,37,80,"['e_47', 'e_244']","['node_5', 'node_13', 'node_2']"
k_9,node_1,node_8,86,52,129,"['e_16', 'e_66', 'e_57', 'e_69']","['node_1', 'node_7', 'node_14', 'node_3', 'node_8']"
k_10,node_13,node_8,8,51,112,['e_124'],"['node_13', 'node_8']"
k_11,node_8,node_6,58,37,114,"['e_29', 'e_131', 'e_85']","['node_8', 'node_14', 'node_15', 'node_6']"
k_12,node_8,node_0,41,30,89,"['e_209', 'e_39', 'e_255']","['node_8', 'node_17', 'node_1', 'node_0']"
k_13,node_6,node_11,67,42,109,['e_226'],"['node_6', 'node_11']"
k_14,node_3,node_14,79,42,84,"['e_274', 'e_252']","['node_3', 'node_0', 'node_14']"
k_15,node_5,node_8,27,39,69,['e_126'],"['node_5', 'node_8']"
k_16,node_6,node_15,4,37,82,"['e_18', 'e_292', 'e_62']","['node_6', 'node_5', 'node_7', 'node_15']"
k_17,node_11,node_19,13,41,69,['e_45'],"['node_11', 'node_19']"
k_18,node_7,node_17,35,36,83,"['e_66', 'e_84']","['node_7', 'node_14', 'node_17']"
k_19,node_2,node_5,26,36,84,['e_165'],"['node_2', 'node_5']"
k_20,node_2,node_19,14,40,134,"['e_30', 'e_45']","['node_2', 'node_11', 'node_19']"
k_21,node_19,node_8,16,42,92,"['e_185', 'e_57', 'e_69']","['node_19', 'node_14', 'node_3', 'node_8']"
k_22,node_1,node_0,23,42,68,['e_255'],"['node_1', 'node_0']"
k_23,node_17,node_2,41,45,88,"['e_147', 'e_19']","['node_17', 'node_4', 'node_2']"
k_24,node_13,node_12,8,38,91,"['e_219', 'e_4', 'e_285']","['node_13', 'node_0', 'node_9', 'node_12']"
k_25,node_8,node_19,94,37,130,['e_240'],"['node_8', 'node_19']"
k_26,node_15,node_0,17,34,93,"['e_143', 'e_274']","['node_15', 'node_3', 'node_0']"
k_27,node_10,node_17,7,43,86,['e_23'],"['node_10', 'node_17']"
k_28,node_7,node_11,25,39,119,"['e_62', 'e_241', 'e_235']","['node_7', 'node_15', 'node_16', 'node_11']"
k_29,node_2,node_12,73,40,138,"['e_26', 'e_4', 'e_285']","['node_2', 'node_0', 'node_9', 'node_12']"
k_30,node_13,node_1,5,37,83,"['e_219', 'e_270', 'e_39']","['node_13', 'node_0', 'node_17', 'node_1']"
