id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_2,node_4,147,778.0834291526623,36124.06557808432,
e_1,node_17,node_10,182,246.7093799752344,44597.61182479546,
e_2,node_4,node_12,145,1024.7928091278968,35678.08945983637,
e_3,node_9,node_3,173,1802.8762382805592,42367.731233555685,
e_4,node_4,node_16,82,929.9045860604989,20068.925321157956,
e_5,node_8,node_13,160,1651.0550813727225,39245.89840582,
e_6,node_5,node_6,173,1632.077436759243,42367.731233555685,
e_7,node_18,node_16,113,759.1057845391828,27650.519331373183,
e_8,node_0,node_12,25,778.0834291526623,6243.665655471364,
e_9,node_14,node_16,127,75.91057845391828,31218.32827735682,
e_10,node_19,node_8,175,1821.8538828940386,42813.70735180364,
e_11,node_17,node_11,140,853.9940076065806,34340.1611050925,
e_12,node_0,node_8,158,1461.278635237927,38799.922287572044,
e_13,node_10,node_16,24,664.217561471785,5797.689537223409,
e_14,node_13,node_9,111,1499.233924464886,27204.543213125227,
e_15,node_1,node_2,51,398.53053688307097,12487.331310942727,
e_16,node_13,node_7,24,550.3516937909075,5797.689537223409,
e_17,node_14,node_6,80,1423.3233460109677,19622.94920291,
e_18,node_11,node_9,164,398.53053688307097,40137.85064231591,
e_19,node_5,node_10,87,1366.390412170529,21406.85367590182,
e_20,node_1,node_3,133,1005.8151645144171,32556.256632100685,
e_21,node_4,node_7,35,341.5976030426323,8473.546246711137,
e_22,node_3,node_12,160,455.46347072350966,39245.89840582,
e_23,node_3,node_10,129,891.9492968335397,31664.304395604773,
e_24,node_1,node_4,100,645.2399168583054,24528.686503637502,
e_25,node_18,node_7,16,1100.703387581815,4013.785064231591,
e_26,node_6,node_10,58,151.82115690783655,14271.235783934546,
e_27,node_12,node_5,75,1461.278635237927,18285.020848166136,
e_28,node_19,node_11,115,1745.9433044401203,28096.49544962114,
e_29,node_18,node_6,76,1707.9880152131611,18730.99696641409,
e_30,node_1,node_0,102,948.8822306739785,24974.662621885454,
e_31,node_0,node_1,82,626.2622722448258,20068.925321157956,
e_32,node_1,node_17,45,322.6199584291527,11149.402956198865,
e_33,node_7,node_15,45,189.7764461347957,11149.402956198865,
e_34,node_17,node_6,25,1575.1445029188042,6243.665655471364,
e_35,node_8,node_6,160,1632.077436759243,39245.89840582,
e_36,node_1,node_10,129,797.0610737661419,31664.304395604773,
e_37,node_19,node_1,80,967.8598752874581,19622.94920291,
e_38,node_13,node_6,11,1537.189213691845,2675.8567094877276,
e_39,node_9,node_15,133,170.79880152131614,32556.256632100685,
e_40,node_15,node_19,87,360.5752476561118,21406.85367590182,
e_41,node_18,node_0,67,1328.43512294357,16501.11637517432,
e_42,node_2,node_8,176,1518.2115690783655,43259.68347005159,
e_43,node_4,node_2,76,588.3069830178666,18730.99696641409,
e_44,node_13,node_17,171,1043.7704537413763,41921.75511530773,
e_45,node_5,node_16,178,227.73173536175483,43705.659588299546,
e_46,node_0,node_2,109,986.8375199009377,26758.567094877275,
e_47,node_13,node_2,142,18.97764461347957,34786.137223340455,
e_48,node_10,node_8,104,94.88822306739785,25420.63874013341,
e_49,node_15,node_14,56,246.7093799752344,13825.259665686592,
e_50,node_8,node_10,95,1442.3009906244472,23190.758148893638,
e_51,node_4,node_15,84,702.172850698744,20514.90143940591,
e_52,node_18,node_10,122,1461.278635237927,29880.399922612956,
e_53,node_2,node_3,91,1176.6139660357333,22298.80591239773,
e_54,node_10,node_9,82,379.5528922695914,20068.925321157956,
e_55,node_15,node_7,107,1764.9209490536,26312.59097662932,
e_56,node_0,node_5,60,1176.6139660357333,14717.2119021825,
e_57,node_19,node_4,64,1575.1445029188042,15609.16413867841,
e_58,node_17,node_1,29,1651.0550813727225,7135.617891967273,
e_59,node_9,node_0,173,1081.7257429683355,42367.731233555685,
e_60,node_4,node_1,180,1613.0997921457633,44151.6357065475,
e_61,node_13,node_11,176,1651.0550813727225,43259.68347005159,
e_62,node_18,node_5,109,94.88822306739785,26758.567094877275,
e_63,node_4,node_14,45,1233.546899876172,11149.402956198865,
e_64,node_14,node_1,118,531.3740491774279,28988.447686117048,
e_65,node_7,node_8,67,246.7093799752344,16501.11637517432,
e_66,node_3,node_14,22,322.6199584291527,5351.713418975455,
e_67,node_9,node_4,89,1157.6363214222538,21852.829794149773,
e_68,node_7,node_10,105,303.6423138156731,25866.614858381367,
e_69,node_12,node_16,104,1214.5692552626924,25420.63874013341,
e_70,node_9,node_14,84,1499.233924464886,20514.90143940591,
e_71,node_9,node_2,102,986.8375199009377,24974.662621885454,
e_72,node_16,node_2,122,853.9940076065806,29880.399922612956,
e_73,node_2,node_6,178,759.1057845391828,43705.659588299546,
e_74,node_10,node_18,15,18.97764461347957,3567.8089459836365,
e_75,node_1,node_15,67,56.93293384043871,16501.11637517432,
e_76,node_19,node_2,149,398.53053688307097,36570.04169633227,
e_77,node_10,node_1,171,1726.9656598266408,41921.75511530773,
e_78,node_14,node_13,178,1897.764461347957,43705.659588299546,
e_79,node_2,node_11,87,1537.189213691845,21406.85367590182,
e_80,node_5,node_18,147,1024.7928091278968,36124.06557808432,
e_81,node_18,node_1,173,1043.7704537413763,42367.731233555685,
e_82,node_7,node_4,71,664.217561471785,17393.068611670227,
e_83,node_19,node_7,82,588.3069830178666,20068.925321157956,
e_84,node_13,node_8,42,569.329338404387,10257.450719702954,
e_85,node_15,node_5,75,322.6199584291527,18285.020848166136,
e_86,node_7,node_19,11,1043.7704537413763,2675.8567094877276,
e_87,node_0,node_6,16,227.73173536175483,4013.785064231591,
e_88,node_3,node_1,178,436.4858261100301,43705.659588299546,
e_89,node_0,node_11,76,683.1952060852645,18730.99696641409,
e_90,node_13,node_10,162,1821.8538828940386,39691.87452406796,
e_91,node_2,node_15,109,626.2622722448258,26758.567094877275,
e_92,node_4,node_8,102,986.8375199009377,24974.662621885454,
e_93,node_1,node_8,160,948.8822306739785,39245.89840582,
e_94,node_19,node_13,31,588.3069830178666,7581.594010215228,
e_95,node_18,node_12,2,1252.5245444896516,445.97611824795456,
e_96,node_5,node_1,115,1119.6810321952946,28096.49544962114,
e_97,node_0,node_3,16,1214.5692552626924,4013.785064231591,
e_98,node_15,node_9,125,1651.0550813727225,30772.352159108865,
e_99,node_4,node_10,69,1119.6810321952946,16947.092493422275,
