id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_16,node_19,72,82,191,"['e_154', 'e_21', 'e_86']","['node_16', 'node_4', 'node_7', 'node_19']"
k_1,node_5,node_16,9,55,157,"['e_118', 'e_203']","['node_5', 'node_17', 'node_16']"
k_2,node_0,node_4,27,59,128,"['e_97', 'e_117']","['node_0', 'node_3', 'node_4']"
k_3,node_13,node_0,83,61,152,"['e_16', 'e_86', 'e_200']","['node_13', 'node_7', 'node_19', 'node_0']"
k_4,node_6,node_11,89,63,125,['e_218'],"['node_6', 'node_11']"
k_5,node_9,node_12,6,72,136,"['e_111', 'e_95']","['node_9', 'node_18', 'node_12']"
k_6,node_15,node_7,7,57,114,"['e_212', 'e_227']","['node_15', 'node_3', 'node_7']"
k_7,node_7,node_15,64,62,132,['e_33'],"['node_7', 'node_15']"
k_8,node_10,node_3,91,71,165,"['e_74', 'e_95', 'e_191', 'e_212']","['node_10', 'node_18', 'node_12', 'node_15', 'node_3']"
k_9,node_14,node_16,49,76,144,"['e_192', 'e_203']","['node_14', 'node_17', 'node_16']"
k_10,node_0,node_2,50,77,212,['e_46'],"['node_0', 'node_2']"
k_11,node_6,node_13,97,59,149,"['e_116', 'e_95', 'e_224', 'e_94']","['node_6', 'node_18', 'node_12', 'node_19', 'node_13']"
k_12,node_6,node_14,13,78,198,"['e_218', 'e_222', 'e_66']","['node_6', 'node_11', 'node_3', 'node_14']"
k_13,node_9,node_19,17,67,142,"['e_111', 'e_95', 'e_224']","['node_9', 'node_18', 'node_12', 'node_19']"
k_14,node_17,node_12,97,62,130,"['e_34', 'e_116', 'e_95']","['node_17', 'node_6', 'node_18', 'node_12']"
k_15,node_15,node_13,17,83,160,"['e_212', 'e_117', 'e_142']","['node_15', 'node_3', 'node_4', 'node_13']"
k_16,node_7,node_8,19,66,154,['e_65'],"['node_7', 'node_8']"
k_17,node_11,node_13,47,70,156,['e_124'],"['node_11', 'node_13']"
k_18,node_17,node_7,7,80,167,"['e_34', 'e_116', 'e_25']","['node_17', 'node_6', 'node_18', 'node_7']"
k_19,node_10,node_9,19,71,169,"['e_120', 'e_171', 'e_172']","['node_10', 'node_4', 'node_17', 'node_9']"
k_20,node_10,node_4,22,64,104,['e_120'],"['node_10', 'node_4']"
k_21,node_10,node_3,64,60,153,"['e_74', 'e_95', 'e_191', 'e_212']","['node_10', 'node_18', 'node_12', 'node_15', 'node_3']"
k_22,node_12,node_10,4,70,203,"['e_153', 'e_26']","['node_12', 'node_6', 'node_10']"
k_23,node_3,node_11,18,76,175,"['e_176', 'e_87', 'e_218']","['node_3', 'node_0', 'node_6', 'node_11']"
k_24,node_2,node_16,14,72,120,"['e_186', 'e_203']","['node_2', 'node_17', 'node_16']"
k_25,node_10,node_3,82,68,158,"['e_74', 'e_95', 'e_191', 'e_212']","['node_10', 'node_18', 'node_12', 'node_15', 'node_3']"
k_26,node_17,node_3,63,76,194,"['e_34', 'e_218', 'e_222']","['node_17', 'node_6', 'node_11', 'node_3']"
k_27,node_2,node_0,3,61,140,['e_140'],"['node_2', 'node_0']"
k_28,node_5,node_18,4,80,213,"['e_19', 'e_74']","['node_5', 'node_10', 'node_18']"
k_29,node_8,node_18,7,77,172,['e_199'],"['node_8', 'node_18']"
k_30,node_8,node_7,38,56,146,"['e_217', 'e_94', 'e_16']","['node_8', 'node_19', 'node_13', 'node_7']"
k_31,node_11,node_17,38,74,159,"['e_222', 'e_117', 'e_171']","['node_11', 'node_3', 'node_4', 'node_17']"
k_32,node_8,node_18,97,63,158,['e_199'],"['node_8', 'node_18']"
k_33,node_12,node_14,21,60,157,"['e_191', 'e_212', 'e_66']","['node_12', 'node_15', 'node_3', 'node_14']"
k_34,node_2,node_8,41,76,229,"['e_186', 'e_203', 'e_154', 'e_142', 'e_84']","['node_2', 'node_17', 'node_16', 'node_4', 'node_13', 'node_8']"
k_35,node_15,node_10,43,63,182,"['e_212', 'e_117', 'e_99']","['node_15', 'node_3', 'node_4', 'node_10']"
k_36,node_5,node_6,77,56,164,"['e_118', 'e_34']","['node_5', 'node_17', 'node_6']"
k_37,node_18,node_17,52,58,166,"['e_95', 'e_191', 'e_212', 'e_117', 'e_171']","['node_18', 'node_12', 'node_15', 'node_3', 'node_4', 'node_17']"
k_38,node_12,node_11,23,57,148,['e_208'],"['node_12', 'node_11']"
