id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_12,node_9,31,51,127,"['e_206', 'e_18', 'e_251']","['node_12', 'node_5', 'node_11', 'node_9']"
k_1,node_10,node_22,30,57,163,"['e_128', 'e_284', 'e_79', 'e_254']","['node_10', 'node_2', 'node_1', 'node_8', 'node_22']"
k_2,node_15,node_5,80,52,146,"['e_132', 'e_167', 'e_235']","['node_15', 'node_8', 'node_18', 'node_5']"
k_3,node_0,node_11,4,48,99,"['e_187', 'e_79', 'e_61']","['node_0', 'node_1', 'node_8', 'node_11']"
k_4,node_17,node_10,24,49,123,"['e_350', 'e_357']","['node_17', 'node_6', 'node_10']"
k_5,node_23,node_1,42,41,90,"['e_84', 'e_69', 'e_248', 'e_187']","['node_23', 'node_20', 'node_3', 'node_0', 'node_1']"
k_6,node_3,node_6,21,49,114,"['e_248', 'e_187', 'e_79', 'e_167', 'e_88']","['node_3', 'node_0', 'node_1', 'node_8', 'node_18', 'node_6']"
k_7,node_7,node_2,50,50,159,"['e_144', 'e_121']","['node_7', 'node_5', 'node_2']"
k_8,node_19,node_0,18,60,138,"['e_102', 'e_206', 'e_18', 'e_168']","['node_19', 'node_12', 'node_5', 'node_11', 'node_0']"
k_9,node_3,node_21,24,35,87,"['e_248', 'e_196']","['node_3', 'node_0', 'node_21']"
k_10,node_18,node_7,62,31,128,"['e_235', 'e_18', 'e_183']","['node_18', 'node_5', 'node_11', 'node_7']"
k_11,node_9,node_17,32,43,83,['e_322'],"['node_9', 'node_17']"
k_12,node_19,node_22,22,51,127,['e_253'],"['node_19', 'node_22']"
k_13,node_13,node_18,78,55,89,['e_321'],"['node_13', 'node_18']"
k_14,node_1,node_15,25,57,108,"['e_79', 'e_167', 'e_88', 'e_334']","['node_1', 'node_8', 'node_18', 'node_6', 'node_15']"
k_15,node_9,node_6,32,43,93,"['e_134', 'e_167', 'e_88']","['node_9', 'node_8', 'node_18', 'node_6']"
k_16,node_10,node_23,92,42,132,"['e_128', 'e_284', 'e_79', 'e_167', 'e_68']","['node_10', 'node_2', 'node_1', 'node_8', 'node_18', 'node_23']"
k_17,node_13,node_12,78,56,109,"['e_225', 'e_102']","['node_13', 'node_19', 'node_12']"
k_18,node_6,node_11,99,52,83,"['e_269', 'e_61']","['node_6', 'node_8', 'node_11']"
k_19,node_18,node_7,66,39,137,"['e_235', 'e_18', 'e_183']","['node_18', 'node_5', 'node_11', 'node_7']"
k_20,node_10,node_15,56,58,144,"['e_303', 'e_351', 'e_255', 'e_334']","['node_10', 'node_16', 'node_5', 'node_6', 'node_15']"
k_21,node_10,node_0,80,46,135,"['e_303', 'e_351', 'e_18', 'e_168']","['node_10', 'node_16', 'node_5', 'node_11', 'node_0']"
k_22,node_4,node_23,73,62,106,"['e_286', 'e_249']","['node_4', 'node_13', 'node_23']"
k_23,node_1,node_18,13,40,74,"['e_79', 'e_167']","['node_1', 'node_8', 'node_18']"
k_24,node_8,node_2,53,41,84,"['e_61', 'e_73']","['node_8', 'node_11', 'node_2']"
k_25,node_17,node_3,83,32,102,"['e_350', 'e_269', 'e_61', 'e_243', 'e_69']","['node_17', 'node_6', 'node_8', 'node_11', 'node_20', 'node_3']"
k_26,node_22,node_8,94,37,97,"['e_273', 'e_79']","['node_22', 'node_1', 'node_8']"
k_27,node_18,node_7,67,58,153,"['e_235', 'e_18', 'e_183']","['node_18', 'node_5', 'node_11', 'node_7']"
k_28,node_0,node_23,100,41,106,"['e_187', 'e_79', 'e_167', 'e_68']","['node_0', 'node_1', 'node_8', 'node_18', 'node_23']"
k_29,node_22,node_0,73,45,115,"['e_229', 'e_201', 'e_248']","['node_22', 'node_9', 'node_3', 'node_0']"
k_30,node_21,node_4,63,49,118,"['e_106', 'e_167', 'e_88', 'e_110']","['node_21', 'node_8', 'node_18', 'node_6', 'node_4']"
k_31,node_10,node_12,3,39,104,['e_181'],"['node_10', 'node_12']"
k_32,node_20,node_22,21,31,107,"['e_69', 'e_248', 'e_324']","['node_20', 'node_3', 'node_0', 'node_22']"
k_33,node_18,node_5,26,61,98,['e_235'],"['node_18', 'node_5']"
k_34,node_6,node_9,100,61,114,"['e_110', 'e_286', 'e_137']","['node_6', 'node_4', 'node_13', 'node_9']"
k_35,node_5,node_1,36,45,71,"['e_121', 'e_284']","['node_5', 'node_2', 'node_1']"
k_36,node_7,node_4,3,52,160,"['e_139', 'e_199', 'e_201', 'e_11']","['node_7', 'node_24', 'node_9', 'node_3', 'node_4']"
k_37,node_16,node_6,77,46,108,"['e_351', 'e_255']","['node_16', 'node_5', 'node_6']"
k_38,node_7,node_19,66,42,138,"['e_89', 'e_270']","['node_7', 'node_22', 'node_19']"
k_39,node_18,node_12,76,28,104,"['e_68', 'e_84', 'e_69', 'e_66', 'e_102']","['node_18', 'node_23', 'node_20', 'node_3', 'node_19', 'node_12']"
k_40,node_13,node_18,2,46,76,['e_321'],"['node_13', 'node_18']"
k_41,node_16,node_15,43,61,131,"['e_351', 'e_255', 'e_334']","['node_16', 'node_5', 'node_6', 'node_15']"
k_42,node_20,node_24,83,48,103,"['e_69', 'e_248', 'e_187', 'e_319']","['node_20', 'node_3', 'node_0', 'node_1', 'node_24']"
k_43,node_0,node_18,74,46,96,"['e_187', 'e_79', 'e_167']","['node_0', 'node_1', 'node_8', 'node_18']"
k_44,node_1,node_5,100,42,89,"['e_79', 'e_167', 'e_235']","['node_1', 'node_8', 'node_18', 'node_5']"
k_45,node_8,node_14,80,46,100,"['e_167', 'e_235', 'e_123']","['node_8', 'node_18', 'node_5', 'node_14']"
k_46,node_12,node_5,67,49,90,['e_206'],"['node_12', 'node_5']"
k_47,node_9,node_17,32,49,83,['e_322'],"['node_9', 'node_17']"
k_48,node_19,node_16,34,55,161,"['e_102', 'e_162', 'e_292']","['node_19', 'node_12', 'node_13', 'node_16']"
k_49,node_24,node_18,81,44,112,"['e_199', 'e_134', 'e_167']","['node_24', 'node_9', 'node_8', 'node_18']"
k_50,node_9,node_2,2,43,99,"['e_134', 'e_61', 'e_73']","['node_9', 'node_8', 'node_11', 'node_2']"
k_51,node_5,node_2,29,47,65,['e_121'],"['node_5', 'node_2']"
k_52,node_24,node_11,73,52,116,"['e_199', 'e_134', 'e_61']","['node_24', 'node_9', 'node_8', 'node_11']"
k_53,node_18,node_5,77,47,84,['e_235'],"['node_18', 'node_5']"
k_54,node_8,node_13,4,32,99,"['e_167', 'e_88', 'e_110', 'e_286']","['node_8', 'node_18', 'node_6', 'node_4', 'node_13']"
k_55,node_2,node_8,52,47,81,"['e_284', 'e_79']","['node_2', 'node_1', 'node_8']"
k_56,node_21,node_14,71,62,117,['e_19'],"['node_21', 'node_14']"
k_57,node_10,node_18,44,42,118,"['e_128', 'e_284', 'e_79', 'e_167']","['node_10', 'node_2', 'node_1', 'node_8', 'node_18']"
k_58,node_16,node_13,37,39,111,"['e_222', 'e_282']","['node_16', 'node_24', 'node_13']"
k_59,node_8,node_3,28,62,110,"['e_61', 'e_243', 'e_69']","['node_8', 'node_11', 'node_20', 'node_3']"
k_60,node_11,node_23,46,47,124,"['e_243', 'e_69', 'e_11', 'e_286', 'e_249']","['node_11', 'node_20', 'node_3', 'node_4', 'node_13', 'node_23']"
k_61,node_19,node_5,56,36,98,"['e_102', 'e_206']","['node_19', 'node_12', 'node_5']"
k_62,node_19,node_16,40,49,152,"['e_102', 'e_162', 'e_292']","['node_19', 'node_12', 'node_13', 'node_16']"
k_63,node_5,node_21,40,39,69,"['e_121', 'e_114']","['node_5', 'node_2', 'node_21']"
