id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_9,node_14,100,2081.4611795075457,50198.27976509376,
e_1,node_8,node_14,51,1842.2127680698968,25555.48788041137,
e_2,node_1,node_5,145,287.0980937251787,73015.67965831819,
e_3,node_9,node_13,169,693.8203931691819,84880.7276027949,
e_4,node_13,node_16,11,765.5949166004766,5476.175974373864,
e_5,node_11,node_0,129,2201.0853852263704,64801.415696757394,
e_6,node_5,node_9,35,1746.5134034948373,17341.22391885057,
e_7,node_10,node_8,73,1483.3401509134235,36507.83982915909,
e_8,node_14,node_11,135,1052.6930103256555,67539.50368394433,
e_9,node_7,node_15,35,909.143963463066,17341.22391885057,
e_10,node_11,node_4,29,2392.4841143764893,14603.135931663639,
e_11,node_14,node_10,145,1244.0917394757744,73015.67965831819,
e_12,node_3,node_12,100,430.6471405877681,50198.27976509376,
e_13,node_19,node_12,56,837.3694400317713,28293.575867598298,
e_14,node_15,node_7,13,1220.1668983320096,6388.871970102842,
e_15,node_14,node_17,51,669.895552025417,25555.48788041137,
e_16,node_10,node_19,102,1004.8433280381255,51110.97576082274,
e_17,node_5,node_0,65,1076.6178514694202,32857.05584624319,
e_18,node_8,node_6,98,2320.7095909451946,49285.58376936478,
e_19,node_5,node_17,69,1052.6930103256555,34682.44783770114,
e_20,node_15,node_16,53,1100.5426926131852,26468.183876140345,
e_21,node_16,node_15,109,215.32357029388405,54761.75974373864,
e_22,node_16,node_11,96,191.39872915011915,48372.887773635804,
e_23,node_0,node_6,29,2344.63443208896,14603.135931663639,
e_24,node_13,node_17,98,574.1961874503575,49285.58376936478,
e_25,node_9,node_8,165,1100.5426926131852,83055.33561133694,
e_26,node_15,node_19,7,1363.715945194599,3650.7839829159097,
e_27,node_8,node_7,62,2320.7095909451946,31031.66385478523,
e_28,node_9,node_7,53,1100.5426926131852,26468.183876140345,
e_29,node_13,node_7,153,693.8203931691819,76666.4636412341,
e_30,node_0,node_1,44,1291.9414217633043,21904.703897495456,
e_31,node_3,node_5,118,956.9936457505958,59325.23972238353,
e_32,node_4,node_11,64,430.6471405877681,31944.359850514207,
e_33,node_17,node_10,98,2225.010226370135,49285.58376936478,
e_34,node_15,node_18,160,789.5197577442415,80317.24762415001,
e_35,node_6,node_2,33,765.5949166004766,16428.527923121594,
e_36,node_11,node_5,49,2081.4611795075457,24642.79188468239,
e_37,node_8,node_4,69,143.54904686258936,34682.44783770114,
e_38,node_8,node_9,15,2201.0853852263704,7301.5679658318195,
e_39,node_19,node_15,164,1698.6637212073074,82142.63961560797,
e_40,node_0,node_16,138,1100.5426926131852,69364.89567540228,
e_41,node_18,node_11,165,2296.78474980143,83055.33561133694,
e_42,node_7,node_10,102,550.2713463065926,51110.97576082274,
e_43,node_11,node_17,13,1698.6637212073074,6388.871970102842,
e_44,node_13,node_5,122,1220.1668983320096,61150.63171384149,
e_45,node_11,node_10,71,550.2713463065926,35595.14383343012,
e_46,node_13,node_19,104,502.42166401906275,52023.67175655171,
