id,origin,destination,demand,release_time,deadline
k_0,node_11,node_1,95,0,27
k_1,node_9,node_14,52,0,52
k_2,node_0,node_8,34,0,39
k_3,node_1,node_15,90,0,42
k_4,node_9,node_5,85,0,45
k_5,node_11,node_14,50,0,28
k_6,node_10,node_11,50,0,19
k_7,node_0,node_10,1,0,23
k_8,node_13,node_18,14,0,33
k_9,node_1,node_8,97,0,30
k_10,node_1,node_11,90,0,29
k_11,node_17,node_14,70,0,29
k_12,node_18,node_10,50,0,41
k_13,node_9,node_1,57,0,34
k_14,node_18,node_16,58,0,44
k_15,node_17,node_16,45,0,49
k_16,node_13,node_15,21,0,60
k_17,node_10,node_14,63,0,32
k_18,node_10,node_12,16,0,37
k_19,node_1,node_16,27,0,26
k_20,node_0,node_16,2,0,61
k_21,node_10,node_11,100,0,21
k_22,node_11,node_17,84,0,18
k_23,node_17,node_15,61,0,68
k_24,node_17,node_1,42,0,34
k_25,node_11,node_18,60,0,38
k_26,node_10,node_13,68,0,19
k_27,node_13,node_16,81,0,43
k_28,node_12,node_16,59,0,20
k_29,node_0,node_1,55,0,46
k_30,node_11,node_13,50,0,16
k_31,node_9,node_5,64,0,48
k_32,node_0,node_18,50,0,55
k_33,node_13,node_14,70,0,21
k_34,node_13,node_3,87,0,43
k_35,node_13,node_14,82,0,22
k_36,node_0,node_15,66,0,81
k_37,node_1,node_14,40,0,41
k_38,node_10,node_11,70,0,17
k_39,node_13,node_3,57,0,40
k_40,node_9,node_5,41,0,42
k_41,node_13,node_12,58,0,32
k_42,node_1,node_17,57,0,33
k_43,node_0,node_10,16,0,25
k_44,node_18,node_11,9,0,39
k_45,node_0,node_7,67,0,33
k_46,node_1,node_7,41,0,39
k_47,node_13,node_7,98,0,22
k_48,node_17,node_1,61,0,33
k_49,node_11,node_12,10,0,37
k_50,node_11,node_7,13,0,17
k_51,node_9,node_13,36,0,43
k_52,node_0,node_13,30,0,35
k_53,node_10,node_11,60,0,18
k_54,node_18,node_11,57,0,39
k_55,node_0,node_5,53,0,61
k_56,node_0,node_11,47,0,34
k_57,node_1,node_15,60,0,42
k_58,node_11,node_17,68,0,15
k_59,node_11,node_15,84,0,64
k_60,node_13,node_15,73,0,60
k_61,node_17,node_10,85,0,12
k_62,node_11,node_12,24,0,34
k_63,node_18,node_3,33,0,20
k_64,node_0,node_1,98,0,50
k_65,node_14,node_8,1,0,18
k_66,node_10,node_11,31,0,15
k_67,node_1,node_10,75,0,29
k_68,node_0,node_16,2,0,65
k_69,node_13,node_3,48,0,45
k_70,node_17,node_11,78,0,14
k_71,node_9,node_14,86,0,55
k_72,node_9,node_10,22,0,52
k_73,node_10,node_11,71,0,17
k_74,node_17,node_16,38,0,52
k_75,node_13,node_8,68,0,12
k_76,node_18,node_3,76,0,18
k_77,node_10,node_14,6,0,33
k_78,node_18,node_1,58,0,27
k_79,node_9,node_1,38,0,35
k_80,node_0,node_15,44,0,79
k_81,node_1,node_11,19,0,30
k_82,node_10,node_17,30,0,12
k_83,node_10,node_1,27,0,33
k_84,node_11,node_5,56,0,40
k_85,node_0,node_1,35,0,48
k_86,node_8,node_14,56,0,18
k_87,node_18,node_11,5,0,37
k_88,node_1,node_13,90,0,23
k_89,node_11,node_15,78,0,64
k_90,node_18,node_1,16,0,24
k_91,node_1,node_8,68,0,34
k_92,node_1,node_11,23,0,32
k_93,node_11,node_13,87,0,14
k_94,node_18,node_12,17,0,28
k_95,node_0,node_17,86,0,31
k_96,node_0,node_7,30,0,33
k_97,node_11,node_13,2,0,13
k_98,node_11,node_3,55,0,50
k_99,node_18,node_12,30,0,31
