id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_15,node_12,23,8352.212389380531,62620.022792022784,
e_1,node_15,node_5,37,5877.482792527041,100736.5584045584,
e_2,node_15,node_17,40,6496.165191740413,108904.38746438744,
e_3,node_15,node_9,6,3712.0943952802363,16335.65811965812,
e_4,node_12,node_15,23,1856.0471976401182,62620.022792022784,
e_5,node_12,node_5,26,6186.823992133727,70787.85185185184,
e_6,node_12,node_17,29,2474.729596853491,78955.6809116809,
e_7,node_12,node_9,17,7114.8475909537865,46284.364672364674,
e_8,node_5,node_15,37,7424.188790560473,100736.5584045584,
e_9,node_5,node_12,26,7733.529990167159,70787.85185185184,
e_10,node_5,node_17,3,4640.117994100296,8167.82905982906,
e_11,node_5,node_9,31,6186.823992133727,84400.90028490027,
e_12,node_17,node_15,40,8352.212389380531,108904.38746438744,
e_13,node_17,node_12,29,6496.165191740413,78955.6809116809,
e_14,node_17,node_5,3,4330.7767944936095,8167.82905982906,
e_15,node_17,node_9,34,8352.212389380531,92568.72934472935,
e_16,node_9,node_15,6,2784.070796460177,16335.65811965812,
e_17,node_9,node_12,17,3712.0943952802363,46284.364672364674,
e_18,node_9,node_5,31,8970.894788593905,84400.90028490027,
e_19,node_9,node_17,34,6496.165191740413,92568.72934472935,
e_20,node_9,node_11,5,3712.0943952802363,13613.04843304843,
e_21,node_14,node_2,3,8042.871189773845,8167.82905982906,
e_22,node_10,node_14,6,1546.7059980334318,16335.65811965812,
e_23,node_2,node_7,11,8970.894788593905,29948.706552706553,
e_24,node_13,node_15,0,8352.212389380531,0.0,
e_25,node_5,node_10,6,8042.871189773845,16335.65811965812,
e_26,node_10,node_4,9,2165.3883972468047,24503.487179487176,
e_27,node_2,node_4,4,1237.3647984267454,10890.438746438746,
e_28,node_18,node_1,2,6186.823992133727,5445.219373219373,
e_29,node_11,node_6,12,2165.3883972468047,32671.31623931624,
e_30,node_2,node_5,13,4640.117994100296,35393.92592592592,
e_31,node_12,node_8,13,7114.8475909537865,35393.92592592592,
e_32,node_1,node_0,10,5568.141592920354,27226.09686609686,
e_33,node_13,node_18,15,3093.4119960668636,40839.14529914529,
e_34,node_5,node_14,10,3712.0943952802363,27226.09686609686,
e_35,node_7,node_10,10,2474.729596853491,27226.09686609686,
e_36,node_13,node_0,13,8970.894788593905,35393.92592592592,
e_37,node_2,node_10,7,2784.070796460177,19058.267806267806,
e_38,node_7,node_14,8,4330.7767944936095,21780.87749287749,
e_39,node_4,node_7,7,2165.3883972468047,19058.267806267806,
e_40,node_8,node_12,13,618.6823992133727,35393.92592592592,
e_41,node_6,node_11,12,618.6823992133727,32671.31623931624,
e_42,node_15,node_18,15,5877.482792527041,40839.14529914529,
e_43,node_19,node_17,5,4640.117994100296,13613.04843304843,
e_44,node_16,node_17,9,1856.0471976401182,24503.487179487176,
e_45,node_15,node_13,0,3402.75319567355,0.0,
e_46,node_5,node_4,9,9280.235988200591,24503.487179487176,
e_47,node_1,node_18,2,8352.212389380531,5445.219373219373,
e_48,node_9,node_6,7,8042.871189773845,19058.267806267806,
e_49,node_10,node_2,7,1546.7059980334318,19058.267806267806,
e_50,node_1,node_15,17,6186.823992133727,46284.364672364674,
e_51,node_14,node_5,10,2784.070796460177,27226.09686609686,
e_52,node_11,node_3,3,309.34119960668636,8167.82905982906,
e_53,node_15,node_0,13,309.34119960668636,35393.92592592592,
e_54,node_1,node_13,17,309.34119960668636,46284.364672364674,
e_55,node_5,node_2,13,3093.4119960668636,35393.92592592592,
e_56,node_3,node_6,15,2784.070796460177,40839.14529914529,
e_57,node_10,node_5,6,4640.117994100296,16335.65811965812,
e_58,node_0,node_18,8,4021.4355948869224,21780.87749287749,
e_59,node_17,node_16,9,4330.7767944936095,24503.487179487176,
e_60,node_6,node_9,7,4949.459193706982,19058.267806267806,
e_61,node_7,node_4,7,7733.529990167159,19058.267806267806,
e_62,node_6,node_3,15,4640.117994100296,40839.14529914529,
e_63,node_3,node_9,8,8970.894788593905,21780.87749287749,
e_64,node_9,node_3,8,2474.729596853491,21780.87749287749,
