id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,5,62,85,['e_171'],"['node_3', 'node_6']"
k_1,node_17,node_6,58,51,114,"['e_147', 'e_23']","['node_17', 'node_0', 'node_6']"
k_2,node_12,node_16,79,46,79,['e_97'],"['node_12', 'node_16']"
k_3,node_13,node_2,55,30,88,"['e_86', 'e_38', 'e_101', 'e_126']","['node_13', 'node_8', 'node_9', 'node_5', 'node_2']"
k_4,node_18,node_2,67,56,89,['e_227'],"['node_18', 'node_2']"
k_5,node_6,node_14,92,46,111,"['e_85', 'e_26', 'e_73']","['node_6', 'node_15', 'node_19', 'node_14']"
k_6,node_14,node_9,67,48,96,"['e_68', 'e_87', 'e_38']","['node_14', 'node_15', 'node_8', 'node_9']"
k_7,node_19,node_7,35,42,92,"['e_73', 'e_68', 'e_14']","['node_19', 'node_14', 'node_15', 'node_7']"
k_8,node_9,node_7,22,50,91,"['e_213', 'e_100']","['node_9', 'node_3', 'node_7']"
k_9,node_17,node_7,47,49,95,"['e_104', 'e_14']","['node_17', 'node_15', 'node_7']"
k_10,node_10,node_11,57,59,141,"['e_211', 'e_32']","['node_10', 'node_4', 'node_11']"
k_11,node_4,node_9,23,48,132,"['e_143', 'e_38']","['node_4', 'node_8', 'node_9']"
k_12,node_13,node_3,65,41,85,"['e_4', 'e_207']","['node_13', 'node_16', 'node_3']"
k_13,node_7,node_12,87,58,105,"['e_81', 'e_207', 'e_114', 'e_122']","['node_7', 'node_16', 'node_3', 'node_9', 'node_12']"
k_14,node_15,node_19,75,27,45,['e_26'],"['node_15', 'node_19']"
k_15,node_0,node_14,67,43,114,"['e_133', 'e_104', 'e_26', 'e_73']","['node_0', 'node_17', 'node_15', 'node_19', 'node_14']"
k_16,node_13,node_14,54,43,66,['e_166'],"['node_13', 'node_14']"
k_17,node_0,node_7,75,32,71,['e_59'],"['node_0', 'node_7']"
k_18,node_15,node_2,31,29,72,"['e_87', 'e_38', 'e_101', 'e_126']","['node_15', 'node_8', 'node_9', 'node_5', 'node_2']"
