id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_1,node_13,22.0,13020.76735688185,25458.923901591897,
e_1,node_1,node_12,25.0,7440.438489646772,29702.07788519055,
e_2,node_16,node_5,55.0,11780.694275274056,63647.309753979745,
e_3,node_13,node_6,27.0,17981.059683313033,31823.654876989873,
e_4,node_0,node_12,7.0,11780.694275274056,8486.3079671973,
e_5,node_11,node_9,33.0,1860.109622411693,38188.385852387844,
e_6,node_13,node_19,16.0,8060.47503045067,19094.192926193922,
e_7,node_1,node_18,55.0,1860.109622411693,63647.309753979745,
e_8,node_3,node_9,16.0,6820.401948842874,19094.192926193922,
e_9,node_13,node_4,22.0,16740.986601705237,25458.923901591897,
e_10,node_1,node_2,38.0,9920.584652862362,44553.11682778582,
e_11,node_14,node_12,47.0,11160.657734470158,55161.00178678244,
e_12,node_9,node_13,5.0,17361.023142509133,6364.730975397974,
e_13,node_2,node_11,49.0,17981.059683313033,57282.57877858177,
e_14,node_18,node_2,20.0,13640.803897685748,23337.346909792574,
e_15,node_7,node_2,2.0,6200.365408038977,2121.576991799325,
e_16,node_12,node_19,4.0,16740.986601705237,4243.15398359865,
e_17,node_1,node_19,18.0,15500.913520097442,21215.76991799325,
e_18,node_11,node_1,15.0,1240.0730816077953,16972.6159343946,
e_19,node_15,node_6,15.0,14880.876979293544,16972.6159343946,
e_20,node_11,node_4,33.0,9300.548112058465,38188.385852387844,
e_21,node_19,node_16,38.0,11780.694275274056,44553.11682778582,
e_22,node_6,node_11,31.0,15500.913520097442,36066.80886058852,
e_23,node_1,node_9,36.0,11780.694275274056,42431.5398359865,
e_24,node_0,node_7,9.0,5580.328867235079,10607.884958996625,
e_25,node_7,node_5,15.0,17361.023142509133,16972.6159343946,
e_26,node_17,node_3,9.0,13640.803897685748,10607.884958996625,
e_27,node_0,node_13,33.0,9920.584652862362,38188.385852387844,
e_28,node_16,node_0,51.0,8060.47503045067,59404.1557703811,
e_29,node_9,node_18,27.0,18601.09622411693,31823.654876989873,
e_30,node_16,node_19,5.0,14260.840438489646,6364.730975397974,
e_31,node_17,node_0,42.0,11160.657734470158,48796.27081138447,
e_32,node_12,node_15,53.0,4340.255785627283,61525.73276218042,
e_33,node_4,node_7,35.0,9920.584652862362,40309.96284418717,
e_34,node_3,node_19,11.0,13020.76735688185,12729.461950795949,
e_35,node_3,node_4,53.0,11780.694275274056,61525.73276218042,
e_36,node_10,node_6,47.0,3100.1827040194885,55161.00178678244,
e_37,node_4,node_1,20.0,7440.438489646772,23337.346909792574,
e_38,node_6,node_7,49.0,14260.840438489646,57282.57877858177,
e_39,node_9,node_7,4.0,14880.876979293544,4243.15398359865,
e_40,node_17,node_10,13.0,1240.0730816077953,14851.038942595274,
e_41,node_15,node_3,38.0,10540.62119366626,44553.11682778582,
e_42,node_1,node_14,31.0,15500.913520097442,36066.80886058852,
e_43,node_10,node_2,13.0,15500.913520097442,14851.038942595274,
e_44,node_7,node_10,15.0,1860.109622411693,16972.6159343946,
e_45,node_18,node_1,55.0,11160.657734470158,63647.309753979745,
e_46,node_2,node_9,13.0,17361.023142509133,14851.038942595274,
e_47,node_9,node_19,49.0,15500.913520097442,57282.57877858177,
e_48,node_3,node_12,4.0,11160.657734470158,4243.15398359865,
e_49,node_14,node_17,4.0,3720.219244823386,4243.15398359865,
e_50,node_4,node_6,4.0,15500.913520097442,4243.15398359865,
e_51,node_11,node_14,29.0,11160.657734470158,33945.2318687892,
e_52,node_13,node_0,44.0,1240.0730816077953,50917.847803183795,
e_53,node_2,node_14,40.0,8680.511571254567,46674.69381958515,
e_54,node_7,node_3,27.0,16120.95006090134,31823.654876989873,
e_55,node_9,node_15,36.0,16740.986601705237,42431.5398359865,
e_56,node_17,node_11,45.0,1860.109622411693,53039.42479498312,
e_57,node_19,node_14,44.0,13640.803897685748,50917.847803183795,
e_58,node_3,node_10,27.0,9300.548112058465,31823.654876989873,
e_59,node_14,node_4,13.0,13020.76735688185,14851.038942595274,
e_60,node_5,node_10,15.0,8680.511571254567,16972.6159343946,
e_61,node_0,node_19,40.0,2480.1461632155906,46674.69381958515,
e_62,node_1,node_11,22.0,13640.803897685748,25458.923901591897,
e_63,node_3,node_5,44.0,11160.657734470158,50917.847803183795,
e_64,node_1,node_0,15.0,17981.059683313033,16972.6159343946,
e_65,node_2,node_18,44.0,1860.109622411693,50917.847803183795,
e_66,node_0,node_6,13.0,3720.219244823386,14851.038942595274,
e_67,node_9,node_4,55.0,13020.76735688185,63647.309753979745,
e_68,node_16,node_13,5.0,6820.401948842874,6364.730975397974,
e_69,node_9,node_10,29.0,8060.47503045067,33945.2318687892,
e_70,node_6,node_14,38.0,16740.986601705237,44553.11682778582,
e_71,node_8,node_2,47.0,5580.328867235079,55161.00178678244,
e_72,node_5,node_17,40.0,18601.09622411693,46674.69381958515,
e_73,node_7,node_12,20.0,10540.62119366626,23337.346909792574,
e_74,node_7,node_0,9.0,6820.401948842874,10607.884958996625,
e_75,node_11,node_15,55.0,18601.09622411693,63647.309753979745,
e_76,node_19,node_12,29.0,17981.059683313033,33945.2318687892,
e_77,node_12,node_18,49.0,16120.95006090134,57282.57877858177,
e_78,node_11,node_10,44.0,9300.548112058465,50917.847803183795,
e_79,node_7,node_19,7.0,14880.876979293544,8486.3079671973,
e_80,node_7,node_14,55.0,15500.913520097442,63647.309753979745,
e_81,node_11,node_19,16.0,3720.219244823386,19094.192926193922,
e_82,node_19,node_6,44.0,8060.47503045067,50917.847803183795,
e_83,node_2,node_8,55.0,11780.694275274056,63647.309753979745,
e_84,node_4,node_9,27.0,8680.511571254567,31823.654876989873,
e_85,node_6,node_0,4.0,13020.76735688185,4243.15398359865,
e_86,node_8,node_9,24.0,17981.059683313033,27580.50089339122,
e_87,node_9,node_14,31.0,4960.292326431181,36066.80886058852,
e_88,node_1,node_4,25.0,620.0365408038977,29702.07788519055,
e_89,node_18,node_4,29.0,620.0365408038977,33945.2318687892,
e_90,node_5,node_12,42.0,13640.803897685748,48796.27081138447,
e_91,node_14,node_15,40.0,4960.292326431181,46674.69381958515,
e_92,node_10,node_15,33.0,12400.730816077954,38188.385852387844,
e_93,node_12,node_10,40.0,2480.1461632155906,46674.69381958515,
e_94,node_15,node_7,33.0,15500.913520097442,38188.385852387844,
e_95,node_14,node_0,25.0,6820.401948842874,29702.07788519055,
e_96,node_15,node_1,16.0,3720.219244823386,19094.192926193922,
e_97,node_7,node_9,35.0,2480.1461632155906,40309.96284418717,
e_98,node_12,node_14,53.0,11780.694275274056,61525.73276218042,
e_99,node_15,node_12,7.0,17981.059683313033,8486.3079671973,
e_100,node_16,node_6,31.0,3720.219244823386,36066.80886058852,
e_101,node_4,node_8,4.0,18601.09622411693,4243.15398359865,
e_102,node_3,node_18,36.0,16740.986601705237,42431.5398359865,
e_103,node_3,node_0,53.0,4960.292326431181,61525.73276218042,
e_104,node_0,node_15,11.0,8680.511571254567,12729.461950795949,
e_105,node_5,node_18,2.0,14880.876979293544,2121.576991799325,
e_106,node_7,node_4,7.0,8680.511571254567,8486.3079671973,
e_107,node_10,node_13,33.0,11780.694275274056,38188.385852387844,
e_108,node_11,node_3,22.0,4340.255785627283,25458.923901591897,
e_109,node_10,node_17,25.0,6820.401948842874,29702.07788519055,
e_110,node_6,node_10,9.0,16740.986601705237,10607.884958996625,
e_111,node_17,node_5,18.0,9920.584652862362,21215.76991799325,
e_112,node_9,node_11,2.0,1860.109622411693,2121.576991799325,
e_113,node_7,node_1,4.0,10540.62119366626,4243.15398359865,
e_114,node_3,node_11,2.0,15500.913520097442,2121.576991799325,
e_115,node_8,node_17,15.0,17361.023142509133,16972.6159343946,
e_116,node_19,node_13,15.0,14260.840438489646,16972.6159343946,
e_117,node_19,node_5,42.0,620.0365408038977,48796.27081138447,
e_118,node_5,node_7,44.0,14880.876979293544,50917.847803183795,
e_119,node_5,node_15,38.0,620.0365408038977,44553.11682778582,
e_120,node_19,node_10,13.0,3720.219244823386,14851.038942595274,
e_121,node_3,node_17,25.0,14880.876979293544,29702.07788519055,
e_122,node_16,node_8,7.0,5580.328867235079,8486.3079671973,
e_123,node_18,node_17,47.0,16120.95006090134,55161.00178678244,
e_124,node_14,node_8,47.0,14880.876979293544,55161.00178678244,
e_125,node_6,node_2,7.0,14880.876979293544,8486.3079671973,
e_126,node_19,node_15,44.0,8680.511571254567,50917.847803183795,
e_127,node_18,node_11,40.0,6820.401948842874,46674.69381958515,
e_128,node_4,node_11,33.0,17981.059683313033,38188.385852387844,
e_129,node_9,node_5,13.0,13640.803897685748,14851.038942595274,
e_130,node_5,node_13,51.0,1240.0730816077953,59404.1557703811,
e_131,node_2,node_7,36.0,11160.657734470158,42431.5398359865,
e_132,node_16,node_7,31.0,11160.657734470158,36066.80886058852,
e_133,node_19,node_4,18.0,14260.840438489646,21215.76991799325,
e_134,node_17,node_2,9.0,7440.438489646772,10607.884958996625,
e_135,node_17,node_8,24.0,1860.109622411693,27580.50089339122,
e_136,node_9,node_2,36.0,10540.62119366626,42431.5398359865,
e_137,node_14,node_19,27.0,14880.876979293544,31823.654876989873,
e_138,node_0,node_11,44.0,8060.47503045067,50917.847803183795,
e_139,node_9,node_3,18.0,15500.913520097442,21215.76991799325,
e_140,node_5,node_14,33.0,10540.62119366626,38188.385852387844,
e_141,node_19,node_18,5.0,14260.840438489646,6364.730975397974,
e_142,node_16,node_9,44.0,13020.76735688185,50917.847803183795,
e_143,node_12,node_3,47.0,6200.365408038977,55161.00178678244,
e_144,node_2,node_6,5.0,4340.255785627283,6364.730975397974,
e_145,node_4,node_17,42.0,15500.913520097442,48796.27081138447,
e_146,node_17,node_14,16.0,12400.730816077954,19094.192926193922,
e_147,node_17,node_19,25.0,18601.09622411693,29702.07788519055,
e_148,node_6,node_9,40.0,1860.109622411693,46674.69381958515,
e_149,node_12,node_1,36.0,14260.840438489646,42431.5398359865,
e_150,node_18,node_5,4.0,6200.365408038977,4243.15398359865,
e_151,node_3,node_8,44.0,8680.511571254567,50917.847803183795,
e_152,node_19,node_3,24.0,6820.401948842874,27580.50089339122,
e_153,node_15,node_9,47.0,13640.803897685748,55161.00178678244,
e_154,node_11,node_0,33.0,3720.219244823386,38188.385852387844,
e_155,node_15,node_10,25.0,7440.438489646772,29702.07788519055,
e_156,node_15,node_0,53.0,9920.584652862362,61525.73276218042,
e_157,node_19,node_9,49.0,3720.219244823386,57282.57877858177,
e_158,node_4,node_0,53.0,8060.47503045067,61525.73276218042,
e_159,node_0,node_14,44.0,13020.76735688185,50917.847803183795,
e_160,node_19,node_0,53.0,4340.255785627283,61525.73276218042,
e_161,node_17,node_6,55.0,14880.876979293544,63647.309753979745,
e_162,node_11,node_18,24.0,8060.47503045067,27580.50089339122,
e_163,node_13,node_11,35.0,12400.730816077954,40309.96284418717,
e_164,node_11,node_13,51.0,16740.986601705237,59404.1557703811,
e_165,node_14,node_18,47.0,8680.511571254567,55161.00178678244,
e_166,node_3,node_14,25.0,1860.109622411693,29702.07788519055,
e_167,node_10,node_16,49.0,7440.438489646772,57282.57877858177,
e_168,node_13,node_14,38.0,8680.511571254567,44553.11682778582,
e_169,node_3,node_6,49.0,17981.059683313033,57282.57877858177,
e_170,node_19,node_2,9.0,8680.511571254567,10607.884958996625,
e_171,node_10,node_9,55.0,6820.401948842874,63647.309753979745,
e_172,node_5,node_16,38.0,1860.109622411693,44553.11682778582,
e_173,node_14,node_3,27.0,8680.511571254567,31823.654876989873,
e_174,node_10,node_3,24.0,8060.47503045067,27580.50089339122,
e_175,node_2,node_16,22.0,8680.511571254567,25458.923901591897,
e_176,node_16,node_4,40.0,14880.876979293544,46674.69381958515,
e_177,node_15,node_13,2.0,12400.730816077954,2121.576991799325,
e_178,node_14,node_5,24.0,16740.986601705237,27580.50089339122,
e_179,node_10,node_18,15.0,15500.913520097442,16972.6159343946,
e_180,node_8,node_14,18.0,15500.913520097442,21215.76991799325,
e_181,node_4,node_18,13.0,4960.292326431181,14851.038942595274,
e_182,node_4,node_5,45.0,1240.0730816077953,53039.42479498312,
e_183,node_6,node_18,29.0,6820.401948842874,33945.2318687892,
e_184,node_5,node_9,24.0,3100.1827040194885,27580.50089339122,
e_185,node_17,node_18,7.0,4960.292326431181,8486.3079671973,
e_186,node_5,node_1,45.0,11160.657734470158,53039.42479498312,
e_187,node_17,node_4,7.0,15500.913520097442,8486.3079671973,
e_188,node_18,node_16,51.0,10540.62119366626,59404.1557703811,
e_189,node_8,node_5,38.0,13020.76735688185,44553.11682778582,
e_190,node_16,node_14,51.0,11780.694275274056,59404.1557703811,
e_191,node_8,node_19,49.0,13640.803897685748,57282.57877858177,
e_192,node_13,node_7,40.0,9920.584652862362,46674.69381958515,
e_193,node_1,node_5,25.0,17361.023142509133,29702.07788519055,
e_194,node_18,node_6,44.0,8680.511571254567,50917.847803183795,
e_195,node_2,node_5,51.0,12400.730816077954,59404.1557703811,
e_196,node_7,node_8,35.0,15500.913520097442,40309.96284418717,
e_197,node_2,node_12,25.0,14880.876979293544,29702.07788519055,
e_198,node_1,node_16,15.0,7440.438489646772,16972.6159343946,
e_199,node_11,node_5,45.0,12400.730816077954,53039.42479498312,
e_200,node_13,node_15,18.0,1860.109622411693,21215.76991799325,
e_201,node_6,node_1,55.0,16740.986601705237,63647.309753979745,
e_202,node_18,node_12,44.0,9920.584652862362,50917.847803183795,
e_203,node_17,node_12,45.0,9920.584652862362,53039.42479498312,
e_204,node_14,node_16,16.0,16740.986601705237,19094.192926193922,
e_205,node_5,node_4,49.0,2480.1461632155906,57282.57877858177,
e_206,node_5,node_19,49.0,16120.95006090134,57282.57877858177,
e_207,node_3,node_2,11.0,13020.76735688185,12729.461950795949,
e_208,node_4,node_14,49.0,1860.109622411693,57282.57877858177,
e_209,node_16,node_2,24.0,12400.730816077954,27580.50089339122,
e_210,node_14,node_2,36.0,8060.47503045067,42431.5398359865,
e_211,node_8,node_11,40.0,6200.365408038977,46674.69381958515,
e_212,node_1,node_17,7.0,9920.584652862362,8486.3079671973,
e_213,node_15,node_8,11.0,9920.584652862362,12729.461950795949,
e_214,node_14,node_1,49.0,10540.62119366626,57282.57877858177,
e_215,node_0,node_1,18.0,2480.1461632155906,21215.76991799325,
e_216,node_15,node_17,47.0,13640.803897685748,55161.00178678244,
e_217,node_6,node_16,33.0,8060.47503045067,38188.385852387844,
e_218,node_13,node_9,9.0,6200.365408038977,10607.884958996625,
e_219,node_1,node_15,45.0,16740.986601705237,53039.42479498312,
e_220,node_13,node_18,16.0,10540.62119366626,19094.192926193922,
e_221,node_13,node_1,7.0,18601.09622411693,8486.3079671973,
e_222,node_12,node_9,9.0,4960.292326431181,10607.884958996625,
e_223,node_12,node_11,47.0,8680.511571254567,55161.00178678244,
e_224,node_8,node_4,9.0,14260.840438489646,10607.884958996625,
e_225,node_10,node_19,29.0,620.0365408038977,33945.2318687892,
e_226,node_12,node_6,29.0,18601.09622411693,33945.2318687892,
e_227,node_15,node_18,35.0,2480.1461632155906,40309.96284418717,
e_228,node_8,node_15,35.0,7440.438489646772,40309.96284418717,
e_229,node_8,node_3,44.0,9920.584652862362,50917.847803183795,
e_230,node_19,node_7,9.0,2480.1461632155906,10607.884958996625,
e_231,node_8,node_1,42.0,16120.95006090134,48796.27081138447,
e_232,node_17,node_13,31.0,9300.548112058465,36066.80886058852,
e_233,node_10,node_5,53.0,5580.328867235079,61525.73276218042,
e_234,node_3,node_7,47.0,1860.109622411693,55161.00178678244,
e_235,node_16,node_3,16.0,18601.09622411693,19094.192926193922,
e_236,node_1,node_10,15.0,10540.62119366626,16972.6159343946,
e_237,node_0,node_8,35.0,5580.328867235079,40309.96284418717,
e_238,node_5,node_6,38.0,10540.62119366626,44553.11682778582,
e_239,node_5,node_8,38.0,6200.365408038977,44553.11682778582,
e_240,node_17,node_15,33.0,17361.023142509133,38188.385852387844,
e_241,node_16,node_18,4.0,13640.803897685748,4243.15398359865,
e_242,node_17,node_9,11.0,18601.09622411693,12729.461950795949,
e_243,node_4,node_3,35.0,1240.0730816077953,40309.96284418717,
e_244,node_17,node_7,44.0,12400.730816077954,50917.847803183795,
e_245,node_13,node_17,49.0,15500.913520097442,57282.57877858177,
e_246,node_19,node_8,31.0,2480.1461632155906,36066.80886058852,
e_247,node_15,node_2,4.0,1240.0730816077953,4243.15398359865,
e_248,node_2,node_4,55.0,13020.76735688185,63647.309753979745,
e_249,node_10,node_8,33.0,16120.95006090134,38188.385852387844,
e_250,node_5,node_3,29.0,13640.803897685748,33945.2318687892,
e_251,node_1,node_8,47.0,4340.255785627283,55161.00178678244,
e_252,node_1,node_6,38.0,11160.657734470158,44553.11682778582,
e_253,node_17,node_16,9.0,18601.09622411693,10607.884958996625,
e_254,node_18,node_19,38.0,17981.059683313033,44553.11682778582,
e_255,node_4,node_19,22.0,6820.401948842874,25458.923901591897,
e_256,node_15,node_11,22.0,16120.95006090134,25458.923901591897,
e_257,node_3,node_15,5.0,1240.0730816077953,6364.730975397974,
e_258,node_9,node_16,4.0,12400.730816077954,4243.15398359865,
e_259,node_4,node_10,44.0,2480.1461632155906,50917.847803183795,
e_260,node_12,node_16,18.0,16120.95006090134,21215.76991799325,
e_261,node_2,node_10,47.0,11160.657734470158,55161.00178678244,
e_262,node_13,node_8,15.0,4340.255785627283,16972.6159343946,
e_263,node_10,node_1,33.0,16740.986601705237,38188.385852387844,
e_264,node_14,node_6,2.0,15500.913520097442,2121.576991799325,
e_265,node_7,node_17,7.0,15500.913520097442,8486.3079671973,
e_266,node_7,node_13,5.0,16120.95006090134,6364.730975397974,
e_267,node_12,node_17,45.0,11780.694275274056,53039.42479498312,
e_268,node_1,node_3,18.0,1860.109622411693,21215.76991799325,
e_269,node_16,node_15,36.0,13640.803897685748,42431.5398359865,
e_270,node_7,node_16,45.0,1240.0730816077953,53039.42479498312,
e_271,node_7,node_15,27.0,1240.0730816077953,31823.654876989873,
e_272,node_6,node_19,49.0,1860.109622411693,57282.57877858177,
e_273,node_19,node_11,9.0,620.0365408038977,10607.884958996625,
e_274,node_6,node_3,51.0,3720.219244823386,59404.1557703811,
e_275,node_10,node_7,11.0,17361.023142509133,12729.461950795949,
e_276,node_13,node_2,33.0,18601.09622411693,38188.385852387844,
