id,origin,destination,demand,release_time,deadline
k_0,node_7,node_13,28,0,28
k_1,node_18,node_4,89,0,32
k_2,node_15,node_13,16,0,33
k_3,node_1,node_3,7,0,29
k_4,node_14,node_18,86,0,21
k_5,node_18,node_17,12,0,42
k_6,node_11,node_16,52,0,42
k_7,node_15,node_13,9,0,33
k_8,node_7,node_17,93,0,23
k_9,node_7,node_9,23,0,15
k_10,node_9,node_4,14,0,37
k_11,node_14,node_3,84,0,22
k_12,node_8,node_18,18,0,32
k_13,node_10,node_7,61,0,37
k_14,node_16,node_10,55,0,26
k_15,node_14,node_5,6,0,28
k_16,node_5,node_15,11,0,11
k_17,node_2,node_17,41,0,38
k_18,node_6,node_5,24,0,28
k_19,node_2,node_5,87,0,48
k_20,node_19,node_13,66,0,28
k_21,node_13,node_18,31,0,21
k_22,node_11,node_8,85,0,32
k_23,node_7,node_14,77,0,25
k_24,node_11,node_19,82,0,36
k_25,node_8,node_16,20,0,42
k_26,node_2,node_12,82,0,28
k_27,node_0,node_19,88,0,40
k_28,node_10,node_17,26,0,38
k_29,node_1,node_2,53,0,25
k_30,node_0,node_10,38,0,53
k_31,node_17,node_15,15,0,21
k_32,node_1,node_19,56,0,36
k_33,node_15,node_5,80,0,28
k_34,node_7,node_0,54,0,29
k_35,node_3,node_5,22,0,41
k_36,node_5,node_17,55,0,28
k_37,node_0,node_18,53,0,41
k_38,node_13,node_1,12,0,10
k_39,node_9,node_6,96,0,46
k_40,node_12,node_1,98,0,40
k_41,node_11,node_13,23,0,48
k_42,node_1,node_13,50,0,33
k_43,node_6,node_19,32,0,33
k_44,node_1,node_5,86,0,41
k_45,node_6,node_14,71,0,46
k_46,node_2,node_8,13,0,48
k_47,node_0,node_18,7,0,41
k_48,node_2,node_10,46,0,53
k_49,node_4,node_11,28,0,36
k_50,node_15,node_8,75,0,17
k_51,node_13,node_12,25,0,22
k_52,node_19,node_1,55,0,34
k_53,node_5,node_16,16,0,30
k_54,node_16,node_5,41,0,41
k_55,node_14,node_11,50,0,27
k_56,node_12,node_8,57,0,37
k_57,node_9,node_13,86,0,42
k_58,node_0,node_2,61,0,30
k_59,node_1,node_12,83,0,30
k_60,node_16,node_15,54,0,30
k_61,node_12,node_11,85,0,42
k_62,node_10,node_14,15,0,38
k_63,node_1,node_4,20,0,21
k_64,node_1,node_2,8,0,30
k_65,node_19,node_8,32,0,32
k_66,node_2,node_7,98,0,50
k_67,node_10,node_19,58,0,23
k_68,node_8,node_7,90,0,50
k_69,node_14,node_3,22,0,28
k_70,node_13,node_6,27,0,30
k_71,node_9,node_17,87,0,28
