id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_17,node_3,26,53,135,"['e_227', 'e_9']","['node_17', 'node_5', 'node_3']"
k_1,node_0,node_17,2,66,123,"['e_155', 'e_39']","['node_0', 'node_18', 'node_17']"
k_2,node_9,node_7,99,60,130,"['e_33', 'e_46', 'e_150']","['node_9', 'node_10', 'node_16', 'node_7']"
k_3,node_17,node_14,54,61,151,"['e_149', 'e_95', 'e_224']","['node_17', 'node_13', 'node_18', 'node_14']"
k_4,node_2,node_18,10,74,168,"['e_52', 'e_188', 'e_155']","['node_2', 'node_19', 'node_0', 'node_18']"
k_5,node_13,node_9,61,60,161,"['e_95', 'e_5', 'e_157', 'e_40']","['node_13', 'node_18', 'node_15', 'node_1', 'node_9']"
k_6,node_19,node_12,45,44,122,"['e_64', 'e_96', 'e_102', 'e_25']","['node_19', 'node_10', 'node_14', 'node_13', 'node_12']"
k_7,node_13,node_8,88,58,179,"['e_95', 'e_5', 'e_157', 'e_40', 'e_204']","['node_13', 'node_18', 'node_15', 'node_1', 'node_9', 'node_8']"
k_8,node_8,node_3,59,54,137,"['e_80', 'e_64', 'e_96', 'e_77']","['node_8', 'node_19', 'node_10', 'node_14', 'node_3']"
k_9,node_6,node_2,92,65,116,['e_201'],"['node_6', 'node_2']"
k_10,node_19,node_16,69,58,85,"['e_64', 'e_46']","['node_19', 'node_10', 'node_16']"
k_11,node_14,node_2,59,62,106,"['e_53', 'e_89']","['node_14', 'node_16', 'node_2']"
k_12,node_10,node_11,64,56,169,"['e_93', 'e_40', 'e_204', 'e_79']","['node_10', 'node_1', 'node_9', 'node_8', 'node_11']"
k_13,node_6,node_17,68,60,165,"['e_206', 'e_194']","['node_6', 'node_13', 'node_17']"
k_14,node_14,node_12,44,69,133,"['e_102', 'e_25']","['node_14', 'node_13', 'node_12']"
k_15,node_7,node_5,62,54,186,"['e_78', 'e_159']","['node_7', 'node_11', 'node_5']"
k_16,node_4,node_10,11,53,121,"['e_162', 'e_52', 'e_64']","['node_4', 'node_2', 'node_19', 'node_10']"
k_17,node_12,node_19,91,51,139,"['e_51', 'e_52']","['node_12', 'node_2', 'node_19']"
k_18,node_9,node_2,50,57,110,"['e_33', 'e_46', 'e_89']","['node_9', 'node_10', 'node_16', 'node_2']"
k_19,node_19,node_3,65,41,119,"['e_64', 'e_96', 'e_77']","['node_19', 'node_10', 'node_14', 'node_3']"
k_20,node_13,node_8,37,53,176,"['e_95', 'e_5', 'e_157', 'e_40', 'e_204']","['node_13', 'node_18', 'node_15', 'node_1', 'node_9', 'node_8']"
k_21,node_6,node_12,12,73,190,"['e_206', 'e_25']","['node_6', 'node_13', 'node_12']"
k_22,node_18,node_9,9,47,116,"['e_5', 'e_157', 'e_40']","['node_18', 'node_15', 'node_1', 'node_9']"
k_23,node_12,node_5,42,62,189,"['e_187', 'e_155', 'e_122']","['node_12', 'node_0', 'node_18', 'node_5']"
k_24,node_16,node_6,67,55,132,"['e_190', 'e_143']","['node_16', 'node_10', 'node_6']"
k_25,node_19,node_16,19,54,81,"['e_64', 'e_46']","['node_19', 'node_10', 'node_16']"
k_26,node_0,node_14,65,48,103,"['e_155', 'e_224']","['node_0', 'node_18', 'node_14']"
k_27,node_13,node_12,82,49,95,['e_25'],"['node_13', 'node_12']"
k_28,node_6,node_7,2,51,151,"['e_201', 'e_52', 'e_64', 'e_46', 'e_150']","['node_6', 'node_2', 'node_19', 'node_10', 'node_16', 'node_7']"
k_29,node_13,node_16,11,48,146,"['e_95', 'e_224', 'e_53']","['node_13', 'node_18', 'node_14', 'node_16']"
k_30,node_17,node_0,44,49,131,"['e_149', 'e_95', 'e_117']","['node_17', 'node_13', 'node_18', 'node_0']"
k_31,node_7,node_9,98,61,103,['e_100'],"['node_7', 'node_9']"
k_32,node_12,node_19,64,65,163,"['e_51', 'e_52']","['node_12', 'node_2', 'node_19']"
k_33,node_17,node_1,57,50,143,"['e_149', 'e_95', 'e_5', 'e_157']","['node_17', 'node_13', 'node_18', 'node_15', 'node_1']"
k_34,node_3,node_10,3,56,105,"['e_87', 'e_64']","['node_3', 'node_19', 'node_10']"
k_35,node_1,node_14,25,56,109,"['e_55', 'e_52', 'e_64', 'e_96']","['node_1', 'node_2', 'node_19', 'node_10', 'node_14']"
