id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,57,56,128,"['e_139', 'e_62', 'e_38', 'e_97']","['node_3', 'node_10', 'node_17', 'node_9', 'node_6']"
k_1,node_1,node_3,17,47,111,['e_104'],"['node_1', 'node_3']"
k_2,node_8,node_0,59,57,139,"['e_160', 'e_35']","['node_8', 'node_5', 'node_0']"
k_3,node_2,node_7,13,55,133,"['e_84', 'e_139', 'e_20', 'e_91']","['node_2', 'node_3', 'node_10', 'node_1', 'node_7']"
k_4,node_12,node_2,59,44,113,"['e_60', 'e_165']","['node_12', 'node_16', 'node_2']"
k_5,node_6,node_13,100,53,138,"['e_96', 'e_118', 'e_215', 'e_189']","['node_6', 'node_18', 'node_3', 'node_15', 'node_13']"
k_6,node_18,node_17,51,36,89,"['e_48', 'e_62']","['node_18', 'node_10', 'node_17']"
k_7,node_5,node_15,54,35,105,"['e_195', 'e_118', 'e_215']","['node_5', 'node_18', 'node_3', 'node_15']"
k_8,node_17,node_10,83,44,68,"['e_38', 'e_99']","['node_17', 'node_9', 'node_10']"
k_9,node_2,node_18,31,48,120,"['e_175', 'e_38', 'e_225']","['node_2', 'node_17', 'node_9', 'node_18']"
k_10,node_19,node_11,50,57,99,"['e_229', 'e_1']","['node_19', 'node_8', 'node_11']"
k_11,node_4,node_3,87,57,100,"['e_213', 'e_84']","['node_4', 'node_2', 'node_3']"
k_12,node_13,node_3,56,37,74,['e_193'],"['node_13', 'node_3']"
k_13,node_0,node_13,2,40,95,"['e_47', 'e_229', 'e_134']","['node_0', 'node_19', 'node_8', 'node_13']"
k_14,node_2,node_11,76,48,108,"['e_175', 'e_38', 'e_34']","['node_2', 'node_17', 'node_9', 'node_11']"
k_15,node_11,node_16,29,51,143,"['e_190', 'e_189', 'e_208']","['node_11', 'node_15', 'node_13', 'node_16']"
k_16,node_18,node_4,78,53,117,"['e_48', 'e_129']","['node_18', 'node_10', 'node_4']"
k_17,node_16,node_1,81,49,131,"['e_128', 'e_217']","['node_16', 'node_11', 'node_1']"
k_18,node_17,node_15,60,38,85,['e_150'],"['node_17', 'node_15']"
k_19,node_5,node_15,95,44,117,"['e_195', 'e_118', 'e_215']","['node_5', 'node_18', 'node_3', 'node_15']"
k_20,node_4,node_17,32,43,101,"['e_213', 'e_175']","['node_4', 'node_2', 'node_17']"
k_21,node_0,node_18,82,49,129,"['e_47', 'e_229', 'e_134', 'e_145', 'e_225']","['node_0', 'node_19', 'node_8', 'node_13', 'node_9', 'node_18']"
k_22,node_9,node_12,93,55,115,"['e_99', 'e_20', 'e_91', 'e_14']","['node_9', 'node_10', 'node_1', 'node_7', 'node_12']"
k_23,node_14,node_5,59,42,102,['e_81'],"['node_14', 'node_5']"
k_24,node_11,node_6,93,39,102,['e_23'],"['node_11', 'node_6']"
k_25,node_0,node_2,99,40,114,"['e_47', 'e_229', 'e_134', 'e_208', 'e_165']","['node_0', 'node_19', 'node_8', 'node_13', 'node_16', 'node_2']"
k_26,node_8,node_18,57,49,104,"['e_134', 'e_145', 'e_225']","['node_8', 'node_13', 'node_9', 'node_18']"
k_27,node_18,node_8,6,49,100,"['e_65', 'e_229']","['node_18', 'node_19', 'node_8']"
k_28,node_3,node_15,16,51,84,['e_215'],"['node_3', 'node_15']"
k_29,node_3,node_18,27,53,97,"['e_139', 'e_62', 'e_38', 'e_225']","['node_3', 'node_10', 'node_17', 'node_9', 'node_18']"
k_30,node_0,node_1,50,50,147,"['e_47', 'e_229', 'e_134', 'e_212']","['node_0', 'node_19', 'node_8', 'node_13', 'node_1']"
k_31,node_7,node_2,94,43,108,"['e_40', 'e_129', 'e_213']","['node_7', 'node_10', 'node_4', 'node_2']"
k_32,node_11,node_16,83,33,132,"['e_190', 'e_189', 'e_208']","['node_11', 'node_15', 'node_13', 'node_16']"
k_33,node_3,node_4,76,56,100,"['e_139', 'e_129']","['node_3', 'node_10', 'node_4']"
k_34,node_4,node_11,19,44,109,"['e_213', 'e_175', 'e_38', 'e_34']","['node_4', 'node_2', 'node_17', 'node_9', 'node_11']"
k_35,node_12,node_7,71,61,154,"['e_194', 'e_229', 'e_134', 'e_212', 'e_91']","['node_12', 'node_19', 'node_8', 'node_13', 'node_1', 'node_7']"
k_36,node_4,node_15,34,41,104,"['e_213', 'e_84', 'e_215']","['node_4', 'node_2', 'node_3', 'node_15']"
k_37,node_2,node_1,76,40,117,"['e_84', 'e_139', 'e_20']","['node_2', 'node_3', 'node_10', 'node_1']"
k_38,node_1,node_14,25,56,99,"['e_91', 'e_113']","['node_1', 'node_7', 'node_14']"
k_39,node_18,node_16,98,48,106,"['e_118', 'e_215', 'e_189', 'e_208']","['node_18', 'node_3', 'node_15', 'node_13', 'node_16']"
k_40,node_9,node_3,13,32,81,"['e_225', 'e_118']","['node_9', 'node_18', 'node_3']"
k_41,node_12,node_11,34,46,117,"['e_60', 'e_128']","['node_12', 'node_16', 'node_11']"
k_42,node_19,node_7,92,53,119,"['e_229', 'e_134', 'e_212', 'e_91']","['node_19', 'node_8', 'node_13', 'node_1', 'node_7']"
k_43,node_4,node_6,82,39,90,['e_58'],"['node_4', 'node_6']"
k_44,node_13,node_7,43,56,112,"['e_212', 'e_91']","['node_13', 'node_1', 'node_7']"
k_45,node_0,node_1,80,45,135,"['e_47', 'e_229', 'e_134', 'e_212']","['node_0', 'node_19', 'node_8', 'node_13', 'node_1']"
k_46,node_7,node_11,79,58,83,['e_154'],"['node_7', 'node_11']"
k_47,node_7,node_17,57,38,87,"['e_40', 'e_62']","['node_7', 'node_10', 'node_17']"
k_48,node_19,node_5,80,42,90,"['e_229', 'e_160']","['node_19', 'node_8', 'node_5']"
k_49,node_18,node_19,70,52,104,['e_65'],"['node_18', 'node_19']"
k_50,node_0,node_10,54,48,120,"['e_47', 'e_229', 'e_134', 'e_145', 'e_99']","['node_0', 'node_19', 'node_8', 'node_13', 'node_9', 'node_10']"
k_51,node_10,node_14,15,51,116,"['e_20', 'e_91', 'e_113']","['node_10', 'node_1', 'node_7', 'node_14']"
k_52,node_2,node_10,33,49,103,"['e_84', 'e_139']","['node_2', 'node_3', 'node_10']"
k_53,node_12,node_17,31,34,116,"['e_194', 'e_229', 'e_134', 'e_145', 'e_99', 'e_62']","['node_12', 'node_19', 'node_8', 'node_13', 'node_9', 'node_10', 'node_17']"
k_54,node_7,node_19,89,40,106,"['e_14', 'e_194']","['node_7', 'node_12', 'node_19']"
k_55,node_17,node_3,93,51,96,"['e_38', 'e_225', 'e_118']","['node_17', 'node_9', 'node_18', 'node_3']"
k_56,node_12,node_18,43,37,123,"['e_194', 'e_229', 'e_134', 'e_145', 'e_225']","['node_12', 'node_19', 'node_8', 'node_13', 'node_9', 'node_18']"
k_57,node_14,node_3,1,35,90,['e_51'],"['node_14', 'node_3']"
k_58,node_1,node_17,40,48,102,"['e_91', 'e_40', 'e_62']","['node_1', 'node_7', 'node_10', 'node_17']"
k_59,node_3,node_19,74,46,128,"['e_139', 'e_62', 'e_147', 'e_224']","['node_3', 'node_10', 'node_17', 'node_8', 'node_19']"
k_60,node_14,node_9,51,38,120,"['e_51', 'e_139', 'e_62', 'e_38']","['node_14', 'node_3', 'node_10', 'node_17', 'node_9']"
k_61,node_9,node_4,57,43,73,"['e_99', 'e_129']","['node_9', 'node_10', 'node_4']"
k_62,node_4,node_0,8,46,128,"['e_213', 'e_141']","['node_4', 'node_2', 'node_0']"
k_63,node_12,node_3,59,39,120,"['e_194', 'e_229', 'e_134', 'e_193']","['node_12', 'node_19', 'node_8', 'node_13', 'node_3']"
k_64,node_1,node_6,17,37,109,['e_171'],"['node_1', 'node_6']"
k_65,node_17,node_2,75,55,88,"['e_38', 'e_99', 'e_129', 'e_213']","['node_17', 'node_9', 'node_10', 'node_4', 'node_2']"
k_66,node_19,node_13,98,41,73,"['e_229', 'e_134']","['node_19', 'node_8', 'node_13']"
k_67,node_8,node_7,11,45,108,"['e_134', 'e_212', 'e_91']","['node_8', 'node_13', 'node_1', 'node_7']"
k_68,node_14,node_11,1,34,116,"['e_51', 'e_139', 'e_62', 'e_38', 'e_34']","['node_14', 'node_3', 'node_10', 'node_17', 'node_9', 'node_11']"
k_69,node_10,node_17,62,46,63,['e_62'],"['node_10', 'node_17']"
k_70,node_12,node_13,42,48,105,"['e_194', 'e_229', 'e_134']","['node_12', 'node_19', 'node_8', 'node_13']"
k_71,node_6,node_3,91,47,109,"['e_96', 'e_118']","['node_6', 'node_18', 'node_3']"
k_72,node_16,node_4,40,44,98,"['e_165', 'e_94']","['node_16', 'node_2', 'node_4']"
k_73,node_9,node_11,49,42,62,['e_34'],"['node_9', 'node_11']"
k_74,node_16,node_3,70,50,98,"['e_165', 'e_84']","['node_16', 'node_2', 'node_3']"
