id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_4,node_14,116,9152.954417557681,81745.96319677637,
e_1,node_21,node_2,16,19526.302757456386,11495.526074546677,
e_2,node_16,node_22,105,6407.068092290377,74082.27914707859,
e_3,node_9,node_11,42,26848.66629150253,29377.45552384151,
e_4,node_4,node_16,115,28984.355655599324,80468.68252182673,
e_5,node_13,node_7,71,14949.825548677545,49813.9463230356,
e_6,node_13,node_3,116,22272.18908272369,81745.96319677637,
e_7,node_0,node_17,84,11288.643781654473,58754.91104768302,
e_8,node_5,node_18,160,8237.658975801913,112400.69939556751,
e_9,node_20,node_15,5,19221.20427687113,3831.8420248488924,
e_10,node_9,node_13,31,10068.24985931345,21713.771474143723,
e_11,node_1,node_10,42,20441.598199212152,29377.45552384151,
e_12,node_0,node_2,45,15254.924029262802,31932.01687374077,
e_13,node_17,node_7,111,6407.068092290377,77914.12117192747,
e_14,node_15,node_14,13,610.196961170512,8940.964724647416,
e_15,node_22,node_21,173,22577.287563308946,121341.66412021492,
e_16,node_22,node_1,104,4576.477208778841,72804.99847212895,
e_17,node_3,node_23,42,5186.674169949352,29377.45552384151,
e_18,node_18,node_24,55,23492.583005064713,38318.420248488925,
e_19,node_4,node_21,98,25323.17388857625,68973.15644728007,
e_20,node_9,node_5,124,17695.71187394485,86855.08589657489,
e_21,node_18,node_14,175,9152.954417557681,122618.94479516456,
e_22,node_0,node_14,18,19526.302757456386,12772.806749496307,
e_23,node_15,node_22,129,9458.052898142936,90686.92792142379,
e_24,node_1,node_2,91,17390.613393359592,63864.03374748154,
e_25,node_7,node_17,171,14034.530106921777,120064.3834452653,
e_26,node_2,node_22,38,25933.370849746763,26822.894173942244,
e_27,node_21,node_19,180,28374.15869442881,126450.78682001344,
e_28,node_16,node_8,16,16780.416432189082,11495.526074546677,
e_29,node_24,node_5,76,26543.567810917273,53645.78834788449,
e_30,node_4,node_19,13,11288.643781654473,8940.964724647416,
e_31,node_24,node_20,69,5796.871131119865,48536.66564808597,
e_32,node_4,node_24,165,18611.00731570062,116232.5414204164,
e_33,node_22,node_12,156,9152.954417557681,109846.13804566825,
e_34,node_22,node_3,7,25323.17388857625,5109.122699798523,
e_35,node_18,node_6,105,27153.764772087787,74082.27914707859,
e_36,node_21,node_18,158,23187.48452447946,111123.41872061788,
e_37,node_14,node_21,136,2440.787844682048,95796.05062122231,
e_38,node_5,node_15,127,14644.727068092288,89409.64724647415,
e_39,node_9,node_17,144,23492.583005064713,100905.17332102083,
e_40,node_11,node_14,142,20136.4997186269,99627.8926460712,
e_41,node_20,node_23,122,15865.120990433314,85577.80522162525,
e_42,node_16,node_3,11,3661.181767023072,7663.684049697785,
e_43,node_5,node_6,40,2135.6893640967924,28100.17484889188,
e_44,node_23,node_15,64,14339.628587507033,44704.82362323708,
e_45,node_6,node_23,62,22882.386043894203,43427.542948287446,
e_46,node_21,node_12,24,19831.401238041643,16604.6487743452,
e_47,node_8,node_20,120,18611.00731570062,84300.52454667563,
e_48,node_11,node_4,47,16170.219471018569,33209.2975486904,
e_49,node_19,node_6,149,4271.378728193585,104737.01534586972,
e_50,node_16,node_1,96,15254.924029262802,67695.87577233043,
e_51,node_19,node_12,105,5491.772650534608,74082.27914707859,
e_52,node_20,node_8,53,29594.552616769834,37041.139573539294,
e_53,node_24,node_4,109,17085.51491277434,76636.84049697785,
e_54,node_6,node_20,162,915.295441755768,113677.98007051714,
e_55,node_16,node_24,76,6407.068092290377,53645.78834788449,
e_56,node_10,node_14,145,12203.939223410242,102182.45399597046,
e_57,node_18,node_0,51,21967.090602138433,35763.858898589664,
e_58,node_14,node_1,116,8237.658975801913,81745.96319677637,
e_59,node_13,node_20,78,3661.181767023072,54923.06902283413,
e_60,node_24,node_6,136,12203.939223410242,95796.05062122231,
e_61,node_0,node_1,76,27458.863252673043,53645.78834788449,
e_62,node_10,node_8,155,4576.477208778841,108568.85737071862,
e_63,node_23,node_5,82,20441.598199212152,57477.63037273339,
e_64,node_20,node_17,135,14644.727068092288,94518.76994627267,
e_65,node_22,node_6,176,25323.17388857625,123896.22547011418,
e_66,node_21,node_14,98,12203.939223410242,68973.15644728007,
e_67,node_12,node_17,60,10373.348339898705,42150.262273337816,
e_68,node_20,node_6,89,11898.840742824985,62586.75307253191,
e_69,node_5,node_7,55,7932.560495216657,38318.420248488925,
e_70,node_14,node_19,33,13119.23466516601,22991.052149093353,
e_71,node_17,node_1,142,21356.893640967923,99627.8926460712,
e_72,node_15,node_8,40,28679.257175014067,28100.17484889188,
e_73,node_8,node_14,147,12203.939223410242,103459.7346709201,
e_74,node_12,node_14,160,12814.136184580753,112400.69939556751,
e_75,node_23,node_24,118,19831.401238041643,83023.243871726,
e_76,node_5,node_22,71,27153.764772087787,49813.9463230356,
e_77,node_16,node_14,4,13729.431626336522,2554.5613498992616,
e_78,node_20,node_21,167,1525.4924029262802,117509.82209536603,
e_79,node_16,node_15,9,610.196961170512,6386.4033747481535,
e_80,node_1,node_11,96,29899.65109735509,67695.87577233043,
e_81,node_19,node_17,27,13119.23466516601,19159.210124244462,
e_82,node_2,node_19,138,23187.48452447946,97073.33129617193,
e_83,node_5,node_20,53,28069.060213843553,37041.139573539294,
e_84,node_1,node_22,131,610.196961170512,91964.20859637341,
e_85,node_3,node_7,95,7322.363534046144,66418.5950973808,
e_86,node_8,node_11,42,19526.302757456386,29377.45552384151,
e_87,node_7,node_24,107,11898.840742824985,75359.55982202821,
e_88,node_21,node_23,45,28679.257175014067,31932.01687374077,
e_89,node_13,node_22,100,25933.370849746763,70250.43712222969,
e_90,node_17,node_14,13,6101.969611705121,8940.964724647416,
e_91,node_1,node_9,129,21661.99212155318,90686.92792142379,
e_92,node_0,node_11,76,12509.037703995496,53645.78834788449,
e_93,node_2,node_18,142,16475.317951603825,99627.8926460712,
e_94,node_21,node_10,104,11898.840742824985,72804.99847212895,
e_95,node_9,node_3,4,15560.022509848057,2554.5613498992616,
e_96,node_5,node_11,133,6407.068092290377,93241.48927132305,
e_97,node_1,node_15,11,27153.764772087787,7663.684049697785,
e_98,node_5,node_23,109,25018.075407990993,76636.84049697785,
e_99,node_21,node_5,171,17695.71187394485,120064.3834452653,
e_100,node_15,node_11,171,11898.840742824985,120064.3834452653,
e_101,node_19,node_24,60,21967.090602138433,42150.262273337816,
e_102,node_1,node_12,4,15865.120990433314,2554.5613498992616,
e_103,node_4,node_3,100,4271.378728193585,70250.43712222969,
