id,origin,destination,demand,release_time,deadline
k_0,node_3,node_15,95,0,10
k_1,node_6,node_1,13,0,21
k_2,node_10,node_14,16,0,21
k_3,node_9,node_18,22,0,15
k_4,node_7,node_11,76,0,20
k_5,node_5,node_16,9,0,21
k_6,node_3,node_7,85,0,21
k_7,node_9,node_6,15,0,15
k_8,node_10,node_18,42,0,19
k_9,node_2,node_10,69,0,18
k_10,node_15,node_7,41,0,21
k_11,node_18,node_15,73,0,22
k_12,node_7,node_18,6,0,17
k_13,node_9,node_15,64,0,29
k_14,node_1,node_19,1,0,21
k_15,node_5,node_10,90,0,21
k_16,node_5,node_1,54,0,21
k_17,node_13,node_4,51,0,24
k_18,node_5,node_11,16,0,23
k_19,node_19,node_17,20,0,14
k_20,node_8,node_10,46,0,25
k_21,node_3,node_0,89,0,22
k_22,node_1,node_15,85,0,25
k_23,node_2,node_11,13,0,18
k_24,node_6,node_14,58,0,26
k_25,node_17,node_3,100,0,12
k_26,node_7,node_6,98,0,11
k_27,node_5,node_15,71,0,18
k_28,node_16,node_17,7,0,14
k_29,node_12,node_0,72,0,19
k_30,node_19,node_10,82,0,18
k_31,node_1,node_6,49,0,23
k_32,node_16,node_17,71,0,14
k_33,node_2,node_7,3,0,21
k_34,node_14,node_8,71,0,20
k_35,node_0,node_9,1,0,20
k_36,node_9,node_13,81,0,9
k_37,node_0,node_19,90,0,14
k_38,node_17,node_2,96,0,14
k_39,node_10,node_17,47,0,22
k_40,node_11,node_1,28,0,21
k_41,node_7,node_2,75,0,7
k_42,node_9,node_14,41,0,14
k_43,node_15,node_11,95,0,18
k_44,node_8,node_12,78,0,15
k_45,node_8,node_13,51,0,24
k_46,node_8,node_14,31,0,21
k_47,node_13,node_10,57,0,25
k_48,node_3,node_12,9,0,9
k_49,node_17,node_4,70,0,15
k_50,node_3,node_0,9,0,22
k_51,node_14,node_9,51,0,20
k_52,node_1,node_12,19,0,27
k_53,node_2,node_19,97,0,23
k_54,node_14,node_9,77,0,20
k_55,node_16,node_14,24,0,14
k_56,node_6,node_11,89,0,26
k_57,node_7,node_15,7,0,25
k_58,node_13,node_4,90,0,24
k_59,node_2,node_6,78,0,11
k_60,node_8,node_5,56,0,28
k_61,node_7,node_18,78,0,15
k_62,node_3,node_8,53,0,20
k_63,node_18,node_9,67,0,23
k_64,node_9,node_0,72,0,17
k_65,node_12,node_4,45,0,24
k_66,node_6,node_9,12,0,25
k_67,node_3,node_5,78,0,20
k_68,node_7,node_1,86,0,11
k_69,node_3,node_6,85,0,16
k_70,node_1,node_8,32,0,24
k_71,node_6,node_13,2,0,24
k_72,node_8,node_3,58,0,30
k_73,node_7,node_6,61,0,11
k_74,node_6,node_12,88,0,15
k_75,node_4,node_8,18,0,9
k_76,node_1,node_14,30,0,21
k_77,node_1,node_3,60,0,21
k_78,node_18,node_12,90,0,20
k_79,node_1,node_11,54,0,23
k_80,node_7,node_15,70,0,21
k_81,node_8,node_18,44,0,24
k_82,node_0,node_14,35,0,21
k_83,node_19,node_10,23,0,18
k_84,node_6,node_14,100,0,26
k_85,node_13,node_14,11,0,22
k_86,node_11,node_3,28,0,26
k_87,node_16,node_11,100,0,18
k_88,node_2,node_12,9,0,20
k_89,node_14,node_12,91,0,15
k_90,node_9,node_15,13,0,29
k_91,node_1,node_19,94,0,21
k_92,node_7,node_11,35,0,20
k_93,node_7,node_14,11,0,17
k_94,node_7,node_16,83,0,21
k_95,node_17,node_2,29,0,14
k_96,node_6,node_0,40,0,10
k_97,node_13,node_17,1,0,18
k_98,node_3,node_18,65,0,17
k_99,node_6,node_8,82,0,29
k_100,node_15,node_16,32,0,18
k_101,node_8,node_18,97,0,24
k_102,node_8,node_11,92,0,29
k_103,node_7,node_13,80,0,9
k_104,node_12,node_15,76,0,31
k_105,node_17,node_0,60,0,19
k_106,node_13,node_19,57,0,21
k_107,node_17,node_6,52,0,15
k_108,node_13,node_17,56,0,19
k_109,node_9,node_4,40,0,15
k_110,node_0,node_19,53,0,14
k_111,node_15,node_13,8,0,7
k_112,node_10,node_4,51,0,24
k_113,node_0,node_8,87,0,24
k_114,node_13,node_4,38,0,24
k_115,node_14,node_2,90,0,14
k_116,node_4,node_18,10,0,17
k_117,node_1,node_17,73,0,14
k_118,node_1,node_0,68,0,19
k_119,node_0,node_18,96,0,24
k_120,node_2,node_12,92,0,20
k_121,node_8,node_3,96,0,30
k_122,node_6,node_1,87,0,21
k_123,node_17,node_9,2,0,16
k_124,node_19,node_7,96,0,12
k_125,node_1,node_4,1,0,17
k_126,node_3,node_11,98,0,7
k_127,node_0,node_16,18,0,24
k_128,node_10,node_2,56,0,17
k_129,node_2,node_15,47,0,25
k_130,node_10,node_5,54,0,23
k_131,node_11,node_18,51,0,24
k_132,node_0,node_1,4,0,18
k_133,node_2,node_13,18,0,24
k_134,node_10,node_9,84,0,28
k_135,node_17,node_11,98,0,15
k_136,node_9,node_6,65,0,11
k_137,node_15,node_17,50,0,19
k_138,node_6,node_11,59,0,26
k_139,node_0,node_13,4,0,17
k_140,node_7,node_4,54,0,15
k_141,node_14,node_5,28,0,20
k_142,node_1,node_8,79,0,24
k_143,node_13,node_2,33,0,19
k_144,node_16,node_11,36,0,18
k_145,node_4,node_7,17,0,21
k_146,node_5,node_9,14,0,23
k_147,node_17,node_9,21,0,14
k_148,node_1,node_10,1,0,18
k_149,node_16,node_12,19,0,22
