id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_14,node_2,85,44,81,"['e_42', 'e_32', 'e_249']","['node_14', 'node_7', 'node_10', 'node_2']"
k_1,node_17,node_2,29,47,71,['e_118'],"['node_17', 'node_2']"
k_2,node_14,node_11,86,45,80,"['e_42', 'e_207']","['node_14', 'node_7', 'node_11']"
k_3,node_13,node_6,27,48,110,"['e_74', 'e_32', 'e_23']","['node_13', 'node_7', 'node_10', 'node_6']"
k_4,node_17,node_19,77,45,99,"['e_29', 'e_161', 'e_246']","['node_17', 'node_11', 'node_5', 'node_19']"
k_5,node_16,node_4,27,45,106,"['e_72', 'e_119', 'e_183']","['node_16', 'node_10', 'node_17', 'node_4']"
k_6,node_1,node_16,16,49,134,"['e_86', 'e_246', 'e_0', 'e_262']","['node_1', 'node_5', 'node_19', 'node_4', 'node_16']"
k_7,node_12,node_17,37,47,122,"['e_190', 'e_32', 'e_119']","['node_12', 'node_7', 'node_10', 'node_17']"
k_8,node_15,node_13,34,48,100,['e_192'],"['node_15', 'node_13']"
k_9,node_19,node_5,21,46,72,['e_164'],"['node_19', 'node_5']"
k_10,node_10,node_15,29,38,90,"['e_119', 'e_130']","['node_10', 'node_17', 'node_15']"
k_11,node_10,node_2,64,43,70,['e_249'],"['node_10', 'node_2']"
k_12,node_8,node_1,3,41,110,"['e_38', 'e_106']","['node_8', 'node_6', 'node_1']"
k_13,node_2,node_0,83,49,126,"['e_222', 'e_132', 'e_155']","['node_2', 'node_3', 'node_5', 'node_0']"
k_14,node_6,node_14,1,49,135,"['e_106', 'e_86', 'e_246', 'e_245']","['node_6', 'node_1', 'node_5', 'node_19', 'node_14']"
k_15,node_1,node_5,68,41,79,['e_86'],"['node_1', 'node_5']"
k_16,node_2,node_3,54,42,70,['e_222'],"['node_2', 'node_3']"
k_17,node_16,node_12,84,43,104,"['e_72', 'e_81']","['node_16', 'node_10', 'node_12']"
k_18,node_2,node_15,40,44,108,"['e_104', 'e_130']","['node_2', 'node_17', 'node_15']"
k_19,node_12,node_0,97,43,127,"['e_44', 'e_276', 'e_51']","['node_12', 'node_4', 'node_18', 'node_0']"
k_20,node_7,node_6,52,47,93,"['e_32', 'e_23']","['node_7', 'node_10', 'node_6']"
k_21,node_19,node_11,30,39,80,"['e_0', 'e_276', 'e_170']","['node_19', 'node_4', 'node_18', 'node_11']"
k_22,node_2,node_14,4,50,96,"['e_222', 'e_175']","['node_2', 'node_3', 'node_14']"
k_23,node_13,node_2,4,47,96,"['e_74', 'e_32', 'e_249']","['node_13', 'node_7', 'node_10', 'node_2']"
k_24,node_3,node_15,51,50,120,"['e_175', 'e_42', 'e_100']","['node_3', 'node_14', 'node_7', 'node_15']"
