id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_14,node_8,34,42,126,"['e_52', 'e_153', 'e_217', 'e_226']","['node_14', 'node_7', 'node_3', 'node_1', 'node_8']"
k_1,node_11,node_17,65,46,93,"['e_115', 'e_41', 'e_298']","['node_11', 'node_19', 'node_7', 'node_17']"
k_2,node_14,node_11,50,41,100,"['e_52', 'e_289']","['node_14', 'node_7', 'node_11']"
k_3,node_11,node_18,65,40,83,"['e_160', 'e_113']","['node_11', 'node_5', 'node_18']"
k_4,node_13,node_3,74,46,91,"['e_100', 'e_200', 'e_113', 'e_51', 'e_153']","['node_13', 'node_8', 'node_5', 'node_18', 'node_7', 'node_3']"
k_5,node_8,node_4,77,45,67,"['e_17', 'e_151']","['node_8', 'node_0', 'node_4']"
k_6,node_17,node_11,73,38,107,"['e_125', 'e_272']","['node_17', 'node_3', 'node_11']"
k_7,node_9,node_18,87,46,83,['e_118'],"['node_9', 'node_18']"
k_8,node_18,node_1,42,33,54,['e_292'],"['node_18', 'node_1']"
k_9,node_1,node_8,13,46,94,['e_226'],"['node_1', 'node_8']"
k_10,node_8,node_17,61,47,97,"['e_200', 'e_113', 'e_51', 'e_298']","['node_8', 'node_5', 'node_18', 'node_7', 'node_17']"
k_11,node_9,node_15,2,36,107,"['e_20', 'e_107', 'e_95']","['node_9', 'node_5', 'node_13', 'node_15']"
k_12,node_0,node_5,82,49,95,"['e_151', 'e_290']","['node_0', 'node_4', 'node_5']"
k_13,node_3,node_6,23,35,105,['e_163'],"['node_3', 'node_6']"
k_14,node_13,node_3,70,43,88,"['e_100', 'e_200', 'e_113', 'e_51', 'e_153']","['node_13', 'node_8', 'node_5', 'node_18', 'node_7', 'node_3']"
k_15,node_9,node_14,23,42,76,['e_5'],"['node_9', 'node_14']"
k_16,node_13,node_1,68,46,93,"['e_100', 'e_200', 'e_113', 'e_292']","['node_13', 'node_8', 'node_5', 'node_18', 'node_1']"
k_17,node_0,node_2,43,54,152,['e_11'],"['node_0', 'node_2']"
k_18,node_10,node_5,16,41,88,['e_202'],"['node_10', 'node_5']"
k_19,node_9,node_12,76,44,119,"['e_118', 'e_218']","['node_9', 'node_18', 'node_12']"
k_20,node_9,node_6,69,51,94,"['e_136', 'e_131']","['node_9', 'node_10', 'node_6']"
k_21,node_18,node_1,41,40,66,['e_292'],"['node_18', 'node_1']"
k_22,node_12,node_0,27,42,104,['e_267'],"['node_12', 'node_0']"
k_23,node_4,node_16,91,39,150,"['e_290', 'e_113', 'e_292', 'e_182']","['node_4', 'node_5', 'node_18', 'node_1', 'node_16']"
k_24,node_7,node_1,6,45,91,"['e_153', 'e_217']","['node_7', 'node_3', 'node_1']"
k_25,node_10,node_7,99,37,90,"['e_202', 'e_113', 'e_51']","['node_10', 'node_5', 'node_18', 'node_7']"
k_26,node_3,node_1,34,38,81,['e_217'],"['node_3', 'node_1']"
k_27,node_9,node_13,97,42,96,"['e_20', 'e_107']","['node_9', 'node_5', 'node_13']"
k_28,node_6,node_15,91,41,114,"['e_19', 'e_22']","['node_6', 'node_14', 'node_15']"
k_29,node_15,node_13,41,43,110,"['e_214', 'e_132', 'e_200', 'e_107']","['node_15', 'node_19', 'node_8', 'node_5', 'node_13']"
k_30,node_3,node_6,65,44,118,['e_163'],"['node_3', 'node_6']"
k_31,node_8,node_10,72,40,83,"['e_200', 'e_113', 'e_139']","['node_8', 'node_5', 'node_18', 'node_10']"
k_32,node_8,node_7,45,47,74,"['e_200', 'e_113', 'e_51']","['node_8', 'node_5', 'node_18', 'node_7']"
k_33,node_13,node_10,53,44,80,"['e_203', 'e_136']","['node_13', 'node_9', 'node_10']"
k_34,node_0,node_7,14,50,99,"['e_151', 'e_290', 'e_113', 'e_51']","['node_0', 'node_4', 'node_5', 'node_18', 'node_7']"
k_35,node_19,node_9,64,45,106,"['e_41', 'e_153', 'e_91']","['node_19', 'node_7', 'node_3', 'node_9']"
k_36,node_15,node_13,51,46,113,"['e_214', 'e_132', 'e_200', 'e_107']","['node_15', 'node_19', 'node_8', 'node_5', 'node_13']"
k_37,node_17,node_4,93,49,132,"['e_253', 'e_19', 'e_52', 'e_254', 'e_151']","['node_17', 'node_6', 'node_14', 'node_7', 'node_0', 'node_4']"
k_38,node_15,node_10,99,50,94,"['e_169', 'e_147', 'e_136']","['node_15', 'node_12', 'node_9', 'node_10']"
k_39,node_4,node_1,80,41,96,"['e_290', 'e_113', 'e_292']","['node_4', 'node_5', 'node_18', 'node_1']"
k_40,node_18,node_14,39,47,110,"['e_139', 'e_131', 'e_19']","['node_18', 'node_10', 'node_6', 'node_14']"
k_41,node_5,node_10,8,38,72,"['e_113', 'e_139']","['node_5', 'node_18', 'node_10']"
k_42,node_18,node_16,52,42,118,"['e_292', 'e_182']","['node_18', 'node_1', 'node_16']"
k_43,node_3,node_12,23,45,132,"['e_272', 'e_115', 'e_98']","['node_3', 'node_11', 'node_19', 'node_12']"
k_44,node_16,node_4,58,44,104,"['e_185', 'e_100', 'e_17', 'e_151']","['node_16', 'node_13', 'node_8', 'node_0', 'node_4']"
k_45,node_14,node_13,43,47,139,"['e_52', 'e_254', 'e_151', 'e_290', 'e_107']","['node_14', 'node_7', 'node_0', 'node_4', 'node_5', 'node_13']"
k_46,node_5,node_7,7,47,68,"['e_113', 'e_51']","['node_5', 'node_18', 'node_7']"
k_47,node_17,node_3,14,38,74,['e_125'],"['node_17', 'node_3']"
k_48,node_5,node_4,11,44,87,"['e_107', 'e_100', 'e_17', 'e_151']","['node_5', 'node_13', 'node_8', 'node_0', 'node_4']"
k_49,node_19,node_6,12,46,109,['e_197'],"['node_19', 'node_6']"
k_50,node_19,node_17,100,49,89,"['e_41', 'e_298']","['node_19', 'node_7', 'node_17']"
k_51,node_12,node_1,72,40,100,"['e_123', 'e_140']","['node_12', 'node_15', 'node_1']"
k_52,node_0,node_6,87,39,114,"['e_96', 'e_131']","['node_0', 'node_10', 'node_6']"
k_53,node_12,node_10,92,43,87,"['e_147', 'e_136']","['node_12', 'node_9', 'node_10']"
k_54,node_2,node_10,21,42,137,"['e_76', 'e_226', 'e_200', 'e_113', 'e_139']","['node_2', 'node_1', 'node_8', 'node_5', 'node_18', 'node_10']"
k_55,node_9,node_8,9,44,100,"['e_20', 'e_107', 'e_100']","['node_9', 'node_5', 'node_13', 'node_8']"
k_56,node_18,node_10,18,46,85,['e_139'],"['node_18', 'node_10']"
