id,origin,destination,demand,release_time,deadline
k_0,node_14,node_6,17,0,26
k_1,node_5,node_11,83,0,17
k_2,node_3,node_18,94,0,27
k_3,node_12,node_1,48,0,29
k_4,node_3,node_4,86,0,26
k_5,node_18,node_8,49,0,33
k_6,node_10,node_18,72,0,13
k_7,node_18,node_3,12,0,31
k_8,node_18,node_7,24,0,27
k_9,node_8,node_3,16,0,46
k_10,node_11,node_1,64,0,38
k_11,node_12,node_16,71,0,26
k_12,node_16,node_1,11,0,9
k_13,node_16,node_10,82,0,22
k_14,node_17,node_13,14,0,25
k_15,node_2,node_0,41,0,19
k_16,node_17,node_16,37,0,19
k_17,node_5,node_15,61,0,31
k_18,node_2,node_13,82,0,25
k_19,node_4,node_11,14,0,11
k_20,node_17,node_4,94,0,26
k_21,node_0,node_2,86,0,21
k_22,node_18,node_3,90,0,31
k_23,node_10,node_8,90,0,21
k_24,node_11,node_8,71,0,33
k_25,node_6,node_5,89,0,34
k_26,node_18,node_15,98,0,24
k_27,node_14,node_1,73,0,31
k_28,node_5,node_16,50,0,14
k_29,node_5,node_15,33,0,31
k_30,node_16,node_18,52,0,13
k_31,node_9,node_13,68,0,31
k_32,node_1,node_18,47,0,20
k_33,node_7,node_10,76,0,22
k_34,node_12,node_16,34,0,26
k_35,node_15,node_13,82,0,31
k_36,node_3,node_11,83,0,11
k_37,node_13,node_7,11,0,27
k_38,node_12,node_3,74,0,31
k_39,node_5,node_2,96,0,17
k_40,node_5,node_17,55,0,11
k_41,node_0,node_1,26,0,38
k_42,node_15,node_10,23,0,28
k_43,node_19,node_10,84,0,38
k_44,node_6,node_9,79,0,12
k_45,node_16,node_3,83,0,26
k_46,node_15,node_14,14,0,21
k_47,node_10,node_18,45,0,13
k_48,node_12,node_15,66,0,35
k_49,node_4,node_16,97,0,19
k_50,node_13,node_7,13,0,27
k_51,node_17,node_4,94,0,23
k_52,node_0,node_6,34,0,18
k_53,node_2,node_18,67,0,20
k_54,node_12,node_19,78,0,19
k_55,node_4,node_0,70,0,19
k_56,node_14,node_3,68,0,46
k_57,node_5,node_6,65,0,12
k_58,node_9,node_14,65,0,21
k_59,node_8,node_1,47,0,29
k_60,node_10,node_16,59,0,14
k_61,node_9,node_4,30,0,33
k_62,node_9,node_15,51,0,31
k_63,node_3,node_1,53,0,38
k_64,node_17,node_18,73,0,20
k_65,node_3,node_12,51,0,23
k_66,node_2,node_14,42,0,11
k_67,node_12,node_15,52,0,35
k_68,node_7,node_10,59,0,28
k_69,node_8,node_5,77,0,22
k_70,node_6,node_13,55,0,25
k_71,node_8,node_14,46,0,26
k_72,node_3,node_16,93,0,32
k_73,node_0,node_15,70,0,35
k_74,node_6,node_1,4,0,29
k_75,node_9,node_11,48,0,22
k_76,node_15,node_4,57,0,33
k_77,node_6,node_13,54,0,25
k_78,node_5,node_6,45,0,12
k_79,node_15,node_7,96,0,19
k_80,node_16,node_5,60,0,34
k_81,node_18,node_13,70,0,12
k_82,node_18,node_14,77,0,26
k_83,node_15,node_8,64,0,21
k_84,node_1,node_8,93,0,11
k_85,node_17,node_19,42,0,27
k_86,node_14,node_9,28,0,26
k_87,node_12,node_14,41,0,21
k_88,node_9,node_2,56,0,13
k_89,node_9,node_18,74,0,27
k_90,node_8,node_6,66,0,26
k_91,node_10,node_12,29,0,16
k_92,node_7,node_10,58,0,22
k_93,node_3,node_2,1,0,17
k_94,node_5,node_8,48,0,21
k_95,node_13,node_5,25,0,46
k_96,node_15,node_2,42,0,17
k_97,node_0,node_4,50,0,40
k_98,node_1,node_11,80,0,11
k_99,node_3,node_9,99,0,26
k_100,node_0,node_17,2,0,27
k_101,node_3,node_4,33,0,26
k_102,node_0,node_17,66,0,27
k_103,node_3,node_10,81,0,28
k_104,node_17,node_6,38,0,18
k_105,node_6,node_0,54,0,22
k_106,node_19,node_7,55,0,40
k_107,node_15,node_1,17,0,29
k_108,node_13,node_10,91,0,32
k_109,node_2,node_19,11,0,12
k_110,node_6,node_17,57,0,16
k_111,node_10,node_8,71,0,21
k_112,node_16,node_4,74,0,13
k_113,node_18,node_2,60,0,31
k_114,node_5,node_2,33,0,17
k_115,node_19,node_13,70,0,42
k_116,node_18,node_14,2,0,26
k_117,node_2,node_0,21,0,19
k_118,node_11,node_16,77,0,32
k_119,node_13,node_1,74,0,29
k_120,node_7,node_5,73,0,34
k_121,node_18,node_8,37,0,33
k_122,node_16,node_19,73,0,19
k_123,node_12,node_19,55,0,19
k_124,node_7,node_0,83,0,28
k_125,node_4,node_2,87,0,25
k_126,node_7,node_13,53,0,31
k_127,node_6,node_16,50,0,19
k_128,node_15,node_13,54,0,31
k_129,node_14,node_16,28,0,32
k_130,node_6,node_9,11,0,12
k_131,node_0,node_3,93,0,46
k_132,node_15,node_9,70,0,9
k_133,node_14,node_8,69,0,26
k_134,node_4,node_11,27,0,17
k_135,node_16,node_2,52,0,13
k_136,node_1,node_10,4,0,13
k_137,node_7,node_14,29,0,21
k_138,node_18,node_12,84,0,32
k_139,node_7,node_8,21,0,11
k_140,node_7,node_8,50,0,11
k_141,node_3,node_8,88,0,33
k_142,node_14,node_17,45,0,27
k_143,node_12,node_5,12,0,38
k_144,node_5,node_8,8,0,21
k_145,node_17,node_14,76,0,21
k_146,node_11,node_14,94,0,34
k_147,node_1,node_5,57,0,29
k_148,node_16,node_0,48,0,28
k_149,node_15,node_1,32,0,29
