id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,65,44,77,"['e_149', 'e_229']","['node_3', 'node_19', 'node_6']"
k_1,node_0,node_5,39,28,75,"['e_355', 'e_21', 'e_268', 'e_267', 'e_64']","['node_0', 'node_10', 'node_19', 'node_12', 'node_7', 'node_5']"
k_2,node_4,node_6,90,43,94,"['e_155', 'e_254', 'e_21', 'e_229']","['node_4', 'node_14', 'node_10', 'node_19', 'node_6']"
k_3,node_18,node_19,67,46,88,"['e_36', 'e_127', 'e_21']","['node_18', 'node_22', 'node_10', 'node_19']"
k_4,node_21,node_13,100,11,99,"['e_269', 'e_267', 'e_64', 'e_256']","['node_21', 'node_12', 'node_7', 'node_5', 'node_13']"
k_5,node_4,node_13,22,58,146,"['e_110', 'e_276']","['node_4', 'node_2', 'node_13']"
k_6,node_16,node_22,50,31,100,"['e_76', 'e_261', 'e_176']","['node_16', 'node_9', 'node_24', 'node_22']"
k_7,node_13,node_12,25,27,47,"['e_216', 'e_21', 'e_268']","['node_13', 'node_10', 'node_19', 'node_12']"
k_8,node_19,node_9,29,83,129,"['e_268', 'e_267', 'e_353', 'e_153']","['node_19', 'node_12', 'node_7', 'node_3', 'node_9']"
k_9,node_5,node_18,7,33,98,"['e_329', 'e_66']","['node_5', 'node_6', 'node_18']"
k_10,node_3,node_13,3,42,121,"['e_100', 'e_276']","['node_3', 'node_2', 'node_13']"
k_11,node_21,node_13,34,52,143,"['e_269', 'e_267', 'e_64', 'e_256']","['node_21', 'node_12', 'node_7', 'node_5', 'node_13']"
k_12,node_1,node_17,26,38,72,"['e_138', 'e_299']","['node_1', 'node_23', 'node_17']"
k_13,node_3,node_20,98,31,113,"['e_153', 'e_187', 'e_330']","['node_3', 'node_9', 'node_16', 'node_20']"
k_14,node_7,node_11,16,61,89,['e_34'],"['node_7', 'node_11']"
k_15,node_18,node_15,14,41,90,"['e_36', 'e_46', 'e_323']","['node_18', 'node_22', 'node_14', 'node_15']"
k_16,node_11,node_7,94,39,99,"['e_195', 'e_295']","['node_11', 'node_18', 'node_7']"
k_17,node_14,node_11,84,38,86,"['e_323', 'e_156', 'e_251']","['node_14', 'node_15', 'node_3', 'node_11']"
k_18,node_21,node_6,19,22,85,"['e_269', 'e_267', 'e_64', 'e_329']","['node_21', 'node_12', 'node_7', 'node_5', 'node_6']"
k_19,node_4,node_1,98,52,111,"['e_155', 'e_338']","['node_4', 'node_14', 'node_1']"
k_20,node_12,node_3,27,45,85,"['e_267', 'e_353']","['node_12', 'node_7', 'node_3']"
k_21,node_6,node_9,71,45,116,"['e_66', 'e_315', 'e_273']","['node_6', 'node_18', 'node_23', 'node_9']"
k_22,node_24,node_13,92,23,92,['e_331'],"['node_24', 'node_13']"
k_23,node_22,node_13,85,46,119,"['e_127', 'e_72', 'e_276']","['node_22', 'node_10', 'node_2', 'node_13']"
k_24,node_10,node_14,72,59,131,"['e_21', 'e_229', 'e_347']","['node_10', 'node_19', 'node_6', 'node_14']"
k_25,node_0,node_2,24,46,94,"['e_355', 'e_72']","['node_0', 'node_10', 'node_2']"
k_26,node_14,node_21,7,57,85,"['e_254', 'e_21', 'e_268', 'e_93']","['node_14', 'node_10', 'node_19', 'node_12', 'node_21']"
k_27,node_12,node_21,48,49,62,['e_93'],"['node_12', 'node_21']"
k_28,node_1,node_20,52,45,130,"['e_138', 'e_299', 'e_128']","['node_1', 'node_23', 'node_17', 'node_20']"
k_29,node_14,node_6,25,41,66,"['e_254', 'e_21', 'e_229']","['node_14', 'node_10', 'node_19', 'node_6']"
k_30,node_4,node_6,100,61,111,"['e_155', 'e_254', 'e_21', 'e_229']","['node_4', 'node_14', 'node_10', 'node_19', 'node_6']"
k_31,node_24,node_3,53,37,114,"['e_176', 'e_140', 'e_350']","['node_24', 'node_22', 'node_23', 'node_3']"
k_32,node_18,node_5,14,30,59,"['e_295', 'e_64']","['node_18', 'node_7', 'node_5']"
k_33,node_11,node_24,10,37,120,"['e_314', 'e_127', 'e_21', 'e_239']","['node_11', 'node_22', 'node_10', 'node_19', 'node_24']"
k_34,node_7,node_20,11,25,91,"['e_64', 'e_256', 'e_19']","['node_7', 'node_5', 'node_13', 'node_20']"
k_35,node_1,node_6,63,49,86,['e_120'],"['node_1', 'node_6']"
k_36,node_23,node_22,87,51,96,"['e_350', 'e_9']","['node_23', 'node_3', 'node_22']"
k_37,node_7,node_12,69,79,128,"['e_353', 'e_149', 'e_268']","['node_7', 'node_3', 'node_19', 'node_12']"
k_38,node_7,node_3,64,62,92,['e_353'],"['node_7', 'node_3']"
k_39,node_3,node_12,100,41,70,"['e_149', 'e_268']","['node_3', 'node_19', 'node_12']"
k_40,node_23,node_19,94,54,99,"['e_350', 'e_149']","['node_23', 'node_3', 'node_19']"
k_41,node_1,node_5,90,33,95,"['e_138', 'e_301', 'e_295', 'e_64']","['node_1', 'node_23', 'node_18', 'node_7', 'node_5']"
k_42,node_4,node_18,83,42,110,"['e_27', 'e_157']","['node_4', 'node_15', 'node_18']"
k_43,node_10,node_6,37,34,55,"['e_21', 'e_229']","['node_10', 'node_19', 'node_6']"
k_44,node_10,node_4,68,41,98,['e_348'],"['node_10', 'node_4']"
k_45,node_1,node_23,31,29,39,['e_138'],"['node_1', 'node_23']"
k_46,node_6,node_11,40,12,80,"['e_248', 'e_269', 'e_267', 'e_34']","['node_6', 'node_21', 'node_12', 'node_7', 'node_11']"
k_47,node_9,node_22,17,55,115,"['e_261', 'e_176']","['node_9', 'node_24', 'node_22']"
k_48,node_8,node_5,48,55,83,"['e_2', 'e_64']","['node_8', 'node_7', 'node_5']"
k_49,node_8,node_15,13,42,92,['e_165'],"['node_8', 'node_15']"
k_50,node_4,node_15,21,63,102,['e_27'],"['node_4', 'node_15']"
k_51,node_2,node_15,64,55,129,"['e_312', 'e_323']","['node_2', 'node_14', 'node_15']"
k_52,node_20,node_1,97,43,99,"['e_230', 'e_338']","['node_20', 'node_14', 'node_1']"
k_53,node_16,node_3,6,30,116,"['e_76', 'e_320', 'e_323', 'e_156']","['node_16', 'node_9', 'node_14', 'node_15', 'node_3']"
k_54,node_8,node_9,68,35,83,"['e_2', 'e_353', 'e_153']","['node_8', 'node_7', 'node_3', 'node_9']"
k_55,node_20,node_12,83,39,79,"['e_230', 'e_254', 'e_21', 'e_268']","['node_20', 'node_14', 'node_10', 'node_19', 'node_12']"
k_56,node_16,node_17,35,32,115,"['e_76', 'e_320', 'e_7']","['node_16', 'node_9', 'node_14', 'node_17']"
k_57,node_20,node_0,59,57,79,['e_282'],"['node_20', 'node_0']"
k_58,node_8,node_13,81,62,126,"['e_2', 'e_64', 'e_256']","['node_8', 'node_7', 'node_5', 'node_13']"
k_59,node_6,node_19,48,20,62,['e_61'],"['node_6', 'node_19']"
k_60,node_0,node_23,16,58,102,"['e_344', 'e_140']","['node_0', 'node_22', 'node_23']"
k_61,node_20,node_7,1,41,80,"['e_79', 'e_2']","['node_20', 'node_8', 'node_7']"
k_62,node_16,node_15,92,67,138,"['e_76', 'e_320', 'e_323']","['node_16', 'node_9', 'node_14', 'node_15']"
