id,origin,destination,demand,release_time,deadline
k_0,node_0,node_18,91,0,52
k_1,node_12,node_7,31,0,40
k_2,node_8,node_16,69,0,12
k_3,node_2,node_7,29,0,25
k_4,node_3,node_18,89,0,47
k_5,node_15,node_19,100,0,55
k_6,node_15,node_11,90,0,39
k_7,node_0,node_6,45,0,32
k_8,node_15,node_0,42,0,28
k_9,node_12,node_8,5,0,28
k_10,node_8,node_4,33,0,49
k_11,node_2,node_16,76,0,55
k_12,node_3,node_10,72,0,33
k_13,node_11,node_6,44,0,50
k_14,node_16,node_0,30,0,23
k_15,node_8,node_2,29,0,52
k_16,node_6,node_2,80,0,19
k_17,node_2,node_6,13,0,21
k_18,node_12,node_7,20,0,41
k_19,node_0,node_11,88,0,29
k_20,node_7,node_2,87,0,26
k_21,node_3,node_11,53,0,24
k_22,node_1,node_18,96,0,68
k_23,node_15,node_7,7,0,44
k_24,node_16,node_10,16,0,54
k_25,node_6,node_1,16,0,33
k_26,node_15,node_13,8,0,21
k_27,node_10,node_3,85,0,35
k_28,node_5,node_12,42,0,39
k_29,node_1,node_8,35,0,31
k_30,node_5,node_8,95,0,39
k_31,node_8,node_6,33,0,44
k_32,node_0,node_7,43,0,25
k_33,node_0,node_15,27,0,46
k_34,node_12,node_18,25,0,65
k_35,node_13,node_18,51,0,56
k_36,node_3,node_19,57,0,28
k_37,node_0,node_5,7,0,25
k_38,node_3,node_13,89,0,22
k_39,node_8,node_11,87,0,39
k_40,node_11,node_2,32,0,61
k_41,node_1,node_7,3,0,45
k_42,node_8,node_11,61,0,38
k_43,node_12,node_6,22,0,48
k_44,node_6,node_13,62,0,38
k_45,node_16,node_4,86,0,54
k_46,node_13,node_18,60,0,58
k_47,node_12,node_3,37,0,34
k_48,node_6,node_0,24,0,36
k_49,node_15,node_0,1,0,26
k_50,node_5,node_15,99,0,44
k_51,node_8,node_16,24,0,12
k_52,node_3,node_19,92,0,28
k_53,node_8,node_18,41,0,63
k_54,node_15,node_5,74,0,43
k_55,node_5,node_10,62,0,32
k_56,node_1,node_15,60,0,59
k_57,node_2,node_1,84,0,43
k_58,node_15,node_2,41,0,61
k_59,node_5,node_16,59,0,38
k_60,node_16,node_2,72,0,57
k_61,node_3,node_16,90,0,30
k_62,node_8,node_4,3,0,50
k_63,node_15,node_16,84,0,12
k_64,node_12,node_6,12,0,45
k_65,node_6,node_4,83,0,16
k_66,node_6,node_11,67,0,34
k_67,node_17,node_18,31,0,20
k_68,node_1,node_12,91,0,30
k_69,node_13,node_10,19,0,46
k_70,node_12,node_4,90,0,49
k_71,node_5,node_4,63,0,28
k_72,node_16,node_13,43,0,17
k_73,node_12,node_18,99,0,63
k_74,node_5,node_1,77,0,26
k_75,node_15,node_18,70,0,69
k_76,node_3,node_2,55,0,31
k_77,node_6,node_16,100,0,46
k_78,node_12,node_6,48,0,47
k_79,node_10,node_19,67,0,46
k_80,node_15,node_8,27,0,15
k_81,node_13,node_7,24,0,34
k_82,node_1,node_19,27,0,54
k_83,node_2,node_5,47,0,31
k_84,node_10,node_19,67,0,46
k_85,node_7,node_11,89,0,30
k_86,node_17,node_19,92,0,11
k_87,node_15,node_4,73,0,53
k_88,node_0,node_13,3,0,33
k_89,node_6,node_13,29,0,39
k_90,node_11,node_6,93,0,48
k_91,node_3,node_12,92,0,32
k_92,node_2,node_13,19,0,44
k_93,node_1,node_3,29,0,34
k_94,node_10,node_5,45,0,35
k_95,node_7,node_12,13,0,38
k_96,node_5,node_6,59,0,22
k_97,node_3,node_8,11,0,27
k_98,node_13,node_3,84,0,20
k_99,node_5,node_8,72,0,38
